pair_name,sample_index,sample_id,label,case_type,MMRL_pred,Bayes_pred,MMRL_conf,Bayes_conf,MMRL_entropy,Bayes_entropy,JS,sym_KL,L1,image_cosine,image_angle_deg,image_shift_norm,mc_image_shift_mean,mc_image_shift_std,mc_image_feature_var,Bayes_MI,Bayes_variation_ratio
case_B__VS__case_A,2117,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Nunchucks/v_Nunchucks_g07_c04.jpg,55,MMRL_wrong_Bayes_correct,2,55,0.7109107971191406,0.5713174939155579,0.9661111235618591,1.20766282081604,0.13592436909675598,0.5804779529571533,0.9577742218971252,0.9490004777908325,18.377393827039633,0.31937333941459656,0.29300251603126526,0.020189648494124413,0.009163578040897846,0.09749472141265869,0.19999998807907104
case_B__VS__case_A,2118,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g01_c01.jpg,56,both_correct,56,56,0.7829700708389282,0.8509159088134766,0.5577235817909241,0.5283887982368469,0.012825073674321175,0.05662208050489426,0.18773871660232544,0.9270389676094055,22.022149748242004,0.38199755549430847,0.35465794801712036,0.025819001719355583,0.012662720866501331,0.04382807016372681,0.0
case_B__VS__case_A,2119,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g01_c02.jpg,56,both_correct,56,56,0.9802523851394653,0.8610736727714539,0.11851124465465546,0.5680139660835266,0.03197479248046875,0.17450004816055298,0.24124878644943237,0.9441378712654114,19.241508576523962,0.33425188064575195,0.312197744846344,0.012280239723622799,0.0113750034943223,0.05276006460189819,0.0
case_B__VS__case_A,2120,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g01_c03.jpg,56,both_correct,56,56,0.8807132840156555,0.7975260615348816,0.4510647654533386,0.7295729517936707,0.010913755744695663,0.049965642392635345,0.1668955385684967,0.9077786207199097,24.799843980539983,0.42946815490722656,0.3901365399360657,0.02127956412732601,0.017450813204050064,0.06535345315933228,0.0
case_B__VS__case_A,2121,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g01_c04.jpg,56,MMRL_wrong_Bayes_correct,95,56,0.733256459236145,0.5220357775688171,0.8249084949493408,1.1004459857940674,0.12214411050081253,0.514305055141449,0.9504849910736084,0.9090122580528259,24.63079218360208,0.4265858232975006,0.3756294846534729,0.02167464792728424,0.016809547320008278,0.10340780019760132,0.25
case_B__VS__case_A,2122,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g02_c01.jpg,56,both_correct,56,56,0.6387636065483093,0.7578986883163452,0.7190103530883789,0.7265913486480713,0.05395444855093956,0.26982685923576355,0.4258701801300049,0.9315202832221985,21.32694687926022,0.3700803518295288,0.3544674813747406,0.045832596719264984,0.015574751421809196,0.04333508014678955,0.0
case_B__VS__case_A,2123,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g02_c02.jpg,56,both_correct,56,56,0.980451762676239,0.9691997766494751,0.1074705421924591,0.16336151957511902,0.006570031400769949,0.030415836721658707,0.044894978404045105,0.9444925785064697,19.179743689145898,0.33318912982940674,0.3097483813762665,0.014965120702981949,0.010852214880287647,0.008487105369567871,0.0
case_B__VS__case_A,2124,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g02_c03.jpg,56,both_correct,56,56,0.9832752346992493,0.9817854166030884,0.11962077021598816,0.11101790517568588,0.0024490738287568092,0.011773734353482723,0.017048366367816925,0.9217250943183899,22.820403695299024,0.3956640064716339,0.3552800714969635,0.02329597994685173,0.014999913983047009,0.005941733717918396,0.0
case_B__VS__case_A,2125,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g02_c04.jpg,56,both_correct,56,56,0.9841600060462952,0.7801505327224731,0.10396261513233185,0.6915237903594971,0.06827466934919357,0.4803650975227356,0.4087899327278137,0.9414422512054443,19.704808475478252,0.3422214388847351,0.3042406439781189,0.018702764064073563,0.01331437099725008,0.10786741971969604,0.0
case_B__VS__case_A,2126,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g03_c01.jpg,56,both_correct,56,56,0.8891181349754333,0.9228989481925964,0.41777485609054565,0.34846991300582886,0.028074605390429497,0.13207334280014038,0.16565313935279846,0.9330549836158752,21.083847879953137,0.36590996384620667,0.3345617353916168,0.025557810440659523,0.013454829342663288,0.047106266021728516,0.0
case_B__VS__case_A,2127,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g03_c02.jpg,56,both_correct,56,56,0.8423106670379639,0.807287335395813,0.5736261606216431,0.6873812675476074,0.012702018022537231,0.054361648857593536,0.15143316984176636,0.9508669972419739,18.03510620463329,0.3134744465351105,0.30122295022010803,0.017722338438034058,0.012750719673931599,0.05503171682357788,0.0
case_B__VS__case_A,2128,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g03_c03.jpg,56,both_correct,56,56,0.983063280582428,0.9605280756950378,0.08757801353931427,0.17462877929210663,0.0025009396485984325,0.010569941252470016,0.04510290175676346,0.935118556022644,20.75269305553152,0.36022642254829407,0.3344535231590271,0.01579093374311924,0.012256545014679432,0.010546699166297913,0.0
case_B__VS__case_A,2129,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g03_c04.jpg,56,both_correct,56,56,0.9774108529090881,0.9705690145492554,0.11188609898090363,0.14266514778137207,0.0004542726092040539,0.002072844887152314,0.013926807790994644,0.9378204345703125,20.311309637417803,0.3526458144187927,0.31590837240219116,0.022474152967333794,0.013911321759223938,0.015171557664871216,0.0
case_B__VS__case_A,2130,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g04_c01.jpg,56,both_correct,56,56,0.9823381900787354,0.9702857732772827,0.09831266105175018,0.1553366780281067,0.0012776731746271253,0.006318167317658663,0.024662679061293602,0.9506822228431702,18.069270029632754,0.3140631914138794,0.3010461926460266,0.009754624217748642,0.010156726464629173,0.00841568410396576,0.0
case_B__VS__case_A,2131,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g04_c02.jpg,56,both_correct,56,56,0.9977619647979736,0.9979664087295532,0.019239410758018494,0.017712216824293137,4.8108602641150355e-05,0.00019671788322739303,0.0009931731037795544,0.9391772747039795,20.08615369678074,0.34877708554267883,0.31919580698013306,0.015261572785675526,0.011658824980258942,0.0007704403251409531,0.0
case_B__VS__case_A,2132,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g04_c03.jpg,56,both_correct,56,56,0.9857826232910156,0.9910372495651245,0.08665204048156738,0.06299613416194916,0.0009250100702047348,0.003859753254801035,0.013917522504925728,0.9292185306549072,21.686675922798432,0.3762485682964325,0.33667081594467163,0.013584809377789497,0.013918958604335785,0.0029686912894248962,0.0
case_B__VS__case_A,2133,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g04_c04.jpg,56,both_correct,56,56,0.9971158504486084,0.9902955293655396,0.0218881294131279,0.0648626983165741,0.0011513510253280401,0.005293547175824642,0.013743633404374123,0.9424142241477966,19.538971470424247,0.3393693268299103,0.31833839416503906,0.01133230421692133,0.01077614538371563,0.002598501741886139,0.0
case_B__VS__case_A,2134,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g04_c05.jpg,56,both_correct,56,56,0.994228720664978,0.9936944246292114,0.04207231104373932,0.04847627133131027,0.000486335891764611,0.0021889065392315388,0.004483988508582115,0.9523350596427917,17.76141184237723,0.30875545740127563,0.2910141944885254,0.008570097386837006,0.009902928955852985,0.0024730712175369263,0.0
case_B__VS__case_A,2135,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g04_c06.jpg,56,both_correct,56,56,0.9970592260360718,0.9949835538864136,0.023400530219078064,0.037434227764606476,0.00017484831914771348,0.0007364458288066089,0.004173173103481531,0.9198758006095886,23.092068417537757,0.4003107249736786,0.348416805267334,0.017795380204916,0.01461918093264103,0.0018138885498046875,0.0
case_B__VS__case_A,2136,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g04_c07.jpg,56,both_correct,56,56,0.968021810054779,0.9671952128410339,0.16557703912258148,0.18348678946495056,0.0017264188500121236,0.007642500102519989,0.016675183549523354,0.9387728571891785,20.153515452955467,0.3499349355697632,0.3182219862937927,0.018619613721966743,0.014520475640892982,0.010384589433670044,0.0
case_B__VS__case_A,2137,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g05_c01.jpg,56,both_correct,56,56,0.9802439212799072,0.9695008397102356,0.11366811394691467,0.20493540167808533,0.006386091932654381,0.03304961696267128,0.041708603501319885,0.9240286946296692,22.477656767352038,0.38979819416999817,0.34886062145233154,0.024645758792757988,0.015750709921121597,0.015468388795852661,0.0
case_B__VS__case_A,2138,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g05_c02.jpg,56,both_correct,56,56,0.972478449344635,0.8677929639816284,0.1942199468612671,0.746322512626648,0.028928320854902267,0.15558260679244995,0.21192096173763275,0.9265651106834412,22.09444376914736,0.38323602080345154,0.3391079902648926,0.021367542445659637,0.015282055363059044,0.07857418060302734,0.0
case_B__VS__case_A,2139,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g05_c03.jpg,56,both_wrong,74,67,0.6849966645240784,0.4568510055541992,1.0166044235229492,1.172525405883789,0.04548221081495285,0.18688127398490906,0.561808168888092,0.9466826319694519,18.794065898703387,0.3265498876571655,0.2886977791786194,0.02199357934296131,0.013950025662779808,0.16639971733093262,0.44999998807907104
case_B__VS__case_A,2140,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g05_c04.jpg,56,both_correct,56,56,0.6731917858123779,0.8205267190933228,1.2707931995391846,0.8034068942070007,0.07085952907800674,0.328102171421051,0.4773561954498291,0.8976093530654907,26.154414783090353,0.452527791261673,0.3684253394603729,0.026267176494002342,0.015375388786196709,0.07280957698822021,0.0
case_B__VS__case_A,2141,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g05_c05.jpg,56,both_correct,56,56,0.8684099912643433,0.7816680669784546,0.5347326397895813,0.9614267349243164,0.060002122074365616,0.3198471665382385,0.342912495136261,0.931132972240448,21.38788103723764,0.371125191450119,0.3190034031867981,0.028548279777169228,0.015507437288761139,0.15127849578857422,0.0
case_B__VS__case_A,2142,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g06_c01.jpg,56,both_correct,56,56,0.957365870475769,0.7256996631622314,0.26019901037216187,0.911832869052887,0.07857221364974976,0.4915313124656677,0.47460219264030457,0.9081293940544128,24.751885766528147,0.4286506474018097,0.38808611035346985,0.026383426040410995,0.016882503405213356,0.19920259714126587,0.1499999761581421
case_B__VS__case_A,2143,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g06_c02.jpg,56,both_correct,56,56,0.9986546039581299,0.999604344367981,0.011247904971241951,0.0038588298484683037,0.0002933824434876442,0.0015288901049643755,0.0021641626954078674,0.934651792049408,20.828037823968774,0.3615201413631439,0.3314743638038635,0.018631070852279663,0.010927179828286171,0.0001286023762077093,0.0
case_B__VS__case_A,2144,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g06_c03.jpg,56,both_correct,56,56,0.9595433473587036,0.9828144907951355,0.19871146976947784,0.09151261299848557,0.0067151738330721855,0.039476655423641205,0.04678521305322647,0.9298887848854065,21.58251477849279,0.3744627833366394,0.3374921977519989,0.019501598551869392,0.011086500249803066,0.005219608545303345,0.0
case_B__VS__case_A,2145,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g06_c04.jpg,56,both_correct,56,56,0.9670604467391968,0.9662078619003296,0.17090259492397308,0.16094861924648285,0.006669626571238041,0.029722578823566437,0.040299732238054276,0.9428394436836243,19.46599422394359,0.33811402320861816,0.30861327052116394,0.015484119765460491,0.011660081334412098,0.009176760911941528,0.0
case_B__VS__case_A,2146,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g06_c05.jpg,56,both_correct,56,56,0.9491674304008484,0.9727994799613953,0.23592257499694824,0.13574597239494324,0.007518274709582329,0.03670584782958031,0.05927839130163193,0.9512795805931091,17.958594922813198,0.3121548295021057,0.2804776132106781,0.016535479575395584,0.011005121283233166,0.00834721326828003,0.0
case_B__VS__case_A,2147,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g06_c06.jpg,56,both_correct,56,56,0.9682866334915161,0.9599459767341614,0.16193975508213043,0.18717649579048157,0.01039439719170332,0.04859943687915802,0.05925554037094116,0.9248868823051453,22.348696010911745,0.38759028911590576,0.3524475693702698,0.018465258181095123,0.014378470368683338,0.014524757862091064,0.0
case_B__VS__case_A,2148,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g06_c07.jpg,56,both_correct,56,56,0.9443474411964417,0.7520695328712463,0.2583572268486023,0.6509988903999329,0.05954347550868988,0.28848981857299805,0.4231451153755188,0.940902829170227,19.796268290211252,0.3437940180301666,0.3209804594516754,0.015205824747681618,0.012356666848063469,0.05571562051773071,0.0
case_B__VS__case_A,2149,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g07_c01.jpg,56,both_correct,56,56,0.8986904621124268,0.8138532638549805,0.34193623065948486,0.5585693717002869,0.00937336590141058,0.042411912232637405,0.17075930535793304,0.932453989982605,21.179363315993395,0.36754879355430603,0.34053105115890503,0.02224692329764366,0.012670177035033703,0.0507962703704834,0.0
case_B__VS__case_A,2150,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g07_c02.jpg,56,both_correct,56,56,0.9860917925834656,0.9495800137519836,0.07442059367895126,0.23645514249801636,0.011098797433078289,0.09036995470523834,0.07302653789520264,0.9242241382598877,22.44834904006864,0.3892964720726013,0.35483330488204956,0.014306469820439816,0.011690499261021614,0.031227201223373413,0.0
case_B__VS__case_A,2151,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g07_c03.jpg,56,both_correct,56,56,0.9897481203079224,0.9883209466934204,0.05889083072543144,0.0706862360239029,0.00041893284651450813,0.002562703099101782,0.002986504230648279,0.9320996403694153,21.23548770169229,0.36851173639297485,0.336885541677475,0.01607111096382141,0.012665167450904846,0.0045038387179374695,0.0
case_B__VS__case_A,2152,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g07_c04.jpg,56,both_correct,56,56,0.8294293880462646,0.8088932037353516,0.4908428490161896,0.5439556837081909,0.0019763463642448187,0.010668665170669556,0.04442186653614044,0.9338576793670654,20.955628115467576,0.36370959877967834,0.32829779386520386,0.01737387664616108,0.011705784127116203,0.04624396562576294,0.0
case_B__VS__case_A,2153,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g07_c05.jpg,56,both_correct,56,56,0.9156853556632996,0.9032636880874634,0.318255215883255,0.4013059139251709,0.03239118680357933,0.19785326719284058,0.1446988880634308,0.9092440009117126,24.598913762279835,0.4260423183441162,0.3874451518058777,0.01836424134671688,0.014282986521720886,0.04882827401161194,0.0
case_B__VS__case_A,2154,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Parallel_Bars/v_ParallelBars_g07_c06.jpg,56,both_correct,56,56,0.9919328093528748,0.9931166768074036,0.04785899817943573,0.04719465225934982,0.0006679677171632648,0.003949414007365704,0.005782704800367355,0.9380804300308228,20.268351255105642,0.3519080877304077,0.3259134888648987,0.015453523024916649,0.012744520790874958,0.0026228725910186768,0.0
case_B__VS__case_A,2155,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Pizza_Tossing/v_PizzaTossing_g01_c01.jpg,57,both_correct,57,57,0.9999032020568848,0.9994076490402222,0.0011949448380619287,0.005567632149904966,0.00017007930728141218,0.0010639698011800647,0.0010754192480817437,0.9586948752403259,16.52516986920832,0.28742027282714844,0.251923143863678,0.01542134489864111,0.00853637047111988,0.0006546704098582268,0.0
case_B__VS__case_A,2156,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Pizza_Tossing/v_PizzaTossing_g01_c02.jpg,57,MMRL_correct_Bayes_wrong,57,59,0.7142688035964966,0.6338421106338501,1.0250624418258667,0.9299020767211914,0.14166709780693054,0.6207556128501892,1.000440001487732,0.9167705178260803,23.54157135689591,0.4079936444759369,0.3473718464374542,0.027236854657530785,0.01751234009861946,0.13441431522369385,0.19999998807907104
case_B__VS__case_A,2157,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Pizza_Tossing/v_PizzaTossing_g01_c03.jpg,57,both_correct,57,57,0.91649329662323,0.8980852365493774,0.3156278729438782,0.44248276948928833,0.012534009292721748,0.06692936271429062,0.08419109880924225,0.9343913197517395,20.869970098587704,0.3622394800186157,0.3275422155857086,0.022558508440852165,0.013460710644721985,0.08007347583770752,0.0
case_B__VS__case_A,2158,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Pizza_Tossing/v_PizzaTossing_g01_c04.jpg,57,both_correct,57,57,0.91649329662323,0.8980852365493774,0.3156278729438782,0.44248276948928833,0.012534009292721748,0.06692936271429062,0.08419109880924225,0.9343913197517395,20.869970098587704,0.3622394800186157,0.3275422155857086,0.022558508440852165,0.013460710644721985,0.08007347583770752,0.0
case_B__VS__case_A,2159,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Pizza_Tossing/v_PizzaTossing_g02_c01.jpg,57,both_correct,57,57,0.9563880562782288,0.9610759019851685,0.245260089635849,0.22630152106285095,0.006295917555689812,0.037672922015190125,0.03173717111349106,0.9308257102966309,21.436103935144736,0.37195250391960144,0.3541819453239441,0.014482793398201466,0.015360424295067787,0.03807517886161804,0.0
case_B__VS__case_A,2160,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Pizza_Tossing/v_PizzaTossing_g02_c02.jpg,57,both_correct,57,57,0.4286762475967407,0.7081359028816223,1.2098053693771362,1.0518027544021606,0.060261134058237076,0.2545695900917053,0.6271644234657288,0.9414100050926208,19.71028730269084,0.34231555461883545,0.3171272873878479,0.020963571965694427,0.014625607058405876,0.15362286567687988,0.1499999761581421
case_B__VS__case_A,2161,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Pizza_Tossing/v_PizzaTossing_g02_c03.jpg,57,both_correct,57,57,0.9502378702163696,0.5991872549057007,0.3102460205554962,1.5809193849563599,0.10228966921567917,0.5105581879615784,0.7028206586837769,0.9447218775749207,19.139713959775968,0.33250001072883606,0.3210003972053528,0.012534454464912415,0.016278451308608055,0.20612061023712158,0.1499999761581421
case_B__VS__case_A,2162,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Pizza_Tossing/v_PizzaTossing_g02_c04.jpg,57,both_correct,57,57,0.984282910823822,0.9515102505683899,0.10971401631832123,0.28257665038108826,0.005584619008004665,0.0264454148709774,0.06646682322025299,0.9292125701904297,21.687600074845747,0.37626439332962036,0.3445424735546112,0.019771669059991837,0.014147561974823475,0.03380107879638672,0.0
case_B__VS__case_A,2163,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Pizza_Tossing/v_PizzaTossing_g02_c05.jpg,57,MMRL_wrong_Bayes_correct,83,57,0.31678318977355957,0.9075353741645813,1.907824158668518,0.5189850926399231,0.24049749970436096,1.1489330530166626,1.2544865608215332,0.9570929408073425,16.844852984115942,0.29294082522392273,0.2787719666957855,0.01610191911458969,0.011507302522659302,0.05478277802467346,0.0
case_B__VS__case_A,2164,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Pizza_Tossing/v_PizzaTossing_g03_c01.jpg,57,both_wrong,12,54,0.4648706316947937,0.39172884821891785,1.4587571620941162,1.7929673194885254,0.24856391549110413,1.3143997192382812,0.9947421550750732,0.942737877368927,19.48344917080195,0.33841434121131897,0.3212491571903229,0.031047875061631203,0.011992651037871838,0.13855504989624023,0.44999998807907104
case_B__VS__case_A,2165,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Pizza_Tossing/v_PizzaTossing_g03_c02.jpg,57,both_correct,57,57,0.5979470610618591,0.7201565504074097,0.7097181677818298,0.6105612516403198,0.00852101668715477,0.03465179726481438,0.24442557990550995,0.9557881355285645,17.10095073362882,0.29736122488975525,0.2840779721736908,0.020458005368709564,0.011046262457966805,0.10506266355514526,0.19999998807907104
case_B__VS__case_A,2166,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Pizza_Tossing/v_PizzaTossing_g03_c03.jpg,57,both_correct,57,57,0.6364562511444092,0.8154371976852417,0.9207813739776611,0.6741042733192444,0.03197161853313446,0.14124542474746704,0.38002222776412964,0.9398784041404724,19.968854005223623,0.34676119685173035,0.32627448439598083,0.01995316706597805,0.01389283500611782,0.09052467346191406,0.0
case_B__VS__case_A,2167,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Pizza_Tossing/v_PizzaTossing_g03_c04.jpg,57,both_wrong,12,54,0.6404780745506287,0.5636950731277466,1.4450186491012573,1.8099501132965088,0.2869233191013336,1.4653542041778564,1.309095859527588,0.9602206945419312,16.214983282991334,0.2820614278316498,0.26497596502304077,0.021947462111711502,0.011388508602976799,0.16683387756347656,0.10000002384185791
case_B__VS__case_A,2168,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Pizza_Tossing/v_PizzaTossing_g04_c01.jpg,57,both_correct,57,57,0.5205833315849304,0.8001155853271484,1.6317908763885498,0.8677094578742981,0.06098998337984085,0.26673248410224915,0.5817114114761353,0.9432136416435242,19.401555197802047,0.3370059132575989,0.3071964681148529,0.01680067740380764,0.012009421363472939,0.10561621189117432,0.050000011920928955
case_B__VS__case_A,2169,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Pizza_Tossing/v_PizzaTossing_g04_c02.jpg,57,both_correct,57,57,0.5996913313865662,0.8262928128242493,0.9878920912742615,0.6095560789108276,0.038356177508831024,0.16225376725196838,0.4649278223514557,0.9404957890510559,19.865014929758846,0.3449762165546417,0.32040509581565857,0.016007382422685623,0.013754117302596569,0.10816925764083862,0.050000011920928955
case_B__VS__case_A,2170,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Pizza_Tossing/v_PizzaTossing_g04_c03.jpg,57,both_correct,57,57,0.8861242532730103,0.6421507000923157,0.5006970763206482,1.1085784435272217,0.046558767557144165,0.1998923271894455,0.48918840289115906,0.9461503624916077,18.888498525934587,0.3281758725643158,0.31240734457969666,0.01782025769352913,0.012726927176117897,0.1368873119354248,0.10000002384185791
case_B__VS__case_A,2171,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Pizza_Tossing/v_PizzaTossing_g04_c04.jpg,57,both_wrong,17,17,0.8006065487861633,0.6252821087837219,0.6591277718544006,1.1971569061279297,0.037354178726673126,0.1672356128692627,0.350862979888916,0.9175874590873718,23.424105093699783,0.40598660707473755,0.3772127628326416,0.0189858078956604,0.012530204840004444,0.1471865177154541,0.10000002384185791
case_B__VS__case_A,2172,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Pizza_Tossing/v_PizzaTossing_g04_c05.jpg,57,both_correct,57,57,0.9399009943008423,0.8555740118026733,0.3475528359413147,0.6897386312484741,0.019402462989091873,0.10192278772592545,0.18050868809223175,0.9401378035545349,19.925288394609822,0.34601250290870667,0.3140794038772583,0.02281276136636734,0.01482622604817152,0.0747562050819397,0.0
case_B__VS__case_A,2173,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Pizza_Tossing/v_PizzaTossing_g04_c06.jpg,57,both_correct,57,57,0.800521731376648,0.4998835623264313,0.8073238730430603,1.5369305610656738,0.09081852436065674,0.4334605932235718,0.6441031098365784,0.9298171997070312,21.59366231925199,0.374654084444046,0.33631834387779236,0.019942887127399445,0.014900373294949532,0.16273236274719238,0.30000001192092896
case_B__VS__case_A,2174,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Pizza_Tossing/v_PizzaTossing_g04_c07.jpg,57,both_correct,57,57,0.3996303081512451,0.4725130498409271,1.7468667030334473,1.6274750232696533,0.05112218111753464,0.23119580745697021,0.4190695881843567,0.9553563594818115,17.184880948833246,0.29881036281585693,0.2826213836669922,0.018441425636410713,0.010165290907025337,0.14326179027557373,0.25
case_B__VS__case_A,2175,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Pizza_Tossing/v_PizzaTossing_g05_c01.jpg,57,both_correct,57,57,0.9788382053375244,0.974057674407959,0.10672101378440857,0.13127118349075317,0.00046516588190570474,0.0022761975415050983,0.009771684184670448,0.925741970539093,22.219494942254585,0.3853778839111328,0.3487513065338135,0.02027587778866291,0.013234314508736134,0.011020734906196594,0.0
case_B__VS__case_A,2176,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Pizza_Tossing/v_PizzaTossing_g05_c02.jpg,57,both_correct,57,57,0.9976352453231812,0.9972848892211914,0.019138822332024574,0.022602545097470284,0.0004634338547475636,0.0020662215538322926,0.0031646538991481066,0.9348804950714111,20.791153321250032,0.3608863353729248,0.3270399570465088,0.021123111248016357,0.011325267143547535,0.00142572820186615,0.0
case_B__VS__case_A,2177,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Pizza_Tossing/v_PizzaTossing_g05_c03.jpg,57,both_correct,57,57,0.9884215593338013,0.9742079973220825,0.07758291810750961,0.1559664011001587,0.003896633628755808,0.018069744110107422,0.03522863984107971,0.9352783560752869,20.72683807589271,0.35978230834007263,0.3217408061027527,0.018562447279691696,0.01138143241405487,0.013640880584716797,0.0
case_B__VS__case_A,2178,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Pizza_Tossing/v_PizzaTossing_g05_c04.jpg,57,both_correct,57,57,0.9925209283828735,0.7643680572509766,0.05479619279503822,0.8167906999588013,0.0767311304807663,0.47354352474212646,0.45652931928634644,0.9282497763633728,21.836389715291126,0.3788144588470459,0.3342171907424927,0.023053687065839767,0.012849862687289715,0.07210177183151245,0.0
