pair_name,bayes_mode,sample_index,sample_id,label,main_pred,rep_pred,fusion_pred,main_correct,rep_correct,fusion_correct,main_rep_pred_disagree,main_rep_margin_sign_conflict,disagreement_type,fusion_followed_prediction,main_true_margin,rep_true_margin,fusion_true_margin,main_max_wrong_class,rep_max_wrong_class,fusion_max_wrong_class,margin_conflict_type,fusion_followed_margin_side,fusion_margin_negative,main_true_prob,rep_true_prob,fusion_true_prob,main_max_wrong_prob,rep_max_wrong_prob,fusion_max_wrong_prob
case_B__VS__case_A,mc_prob_mean_probs,2194,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g01_c07.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9991578459739685,0.9999720454216003,0.9997643828392029,66,66,66,both_positive,branches_same_margin_side,False,0.9995347261428833,0.9999841451644897,0.9998785853385925,0.0003768561582546681,1.2122737643949222e-05,0.00011421580711612478
case_B__VS__case_A,mc_prob_mean_probs,2195,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g02_c01.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.8449486494064331,0.9911125898361206,0.9418622255325317,66,66,66,both_positive,branches_same_margin_side,False,0.9224287271499634,0.9955552816390991,0.9709266424179077,0.07748005539178848,0.00444268062710762,0.029064413160085678
case_B__VS__case_A,mc_prob_mean_probs,2196,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g02_c02.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9646669030189514,0.9998351335525513,0.9944161772727966,66,66,66,both_positive,branches_same_margin_side,False,0.9819576144218445,0.9999129176139832,0.9971707463264465,0.01729070022702217,7.779036241117865e-05,0.002754544373601675
case_B__VS__case_A,mc_prob_mean_probs,2197,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g02_c03.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.8539573550224304,0.9981431365013123,0.9654622673988342,66,66,66,both_positive,branches_same_margin_side,False,0.9267059564590454,0.9990674257278442,0.9827062487602234,0.0727485865354538,0.0009242805535905063,0.017243975773453712
case_B__VS__case_A,mc_prob_mean_probs,2198,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g02_c04.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.3233785629272461,0.7842221856117249,0.5357973575592041,66,66,66,both_positive,branches_same_margin_side,False,0.6614482402801514,0.8920289278030396,0.7678149938583374,0.3380696773529053,0.1078067272901535,0.2320176064968109
case_B__VS__case_A,mc_prob_mean_probs,2199,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g02_c05.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.6915990114212036,0.9929776191711426,0.906704843044281,66,66,66,both_positive,branches_same_margin_side,False,0.8457337617874146,0.9964876174926758,0.9533459544181824,0.15413478016853333,0.003510021371766925,0.04664111137390137
case_B__VS__case_A,mc_prob_mean_probs,2200,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g02_c06.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9639272093772888,0.9997490048408508,0.9934970140457153,66,66,66,both_positive,branches_same_margin_side,False,0.981855034828186,0.9998744130134583,0.9967454075813293,0.01792781800031662,0.00012540801253635436,0.0032483763061463833
case_B__VS__case_A,mc_prob_mean_probs,2201,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g02_c07.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.11292502284049988,0.7969052195549011,0.4453928470611572,66,66,66,both_positive,branches_same_margin_side,False,0.5561700463294983,0.8983781933784485,0.7225906252861023,0.4432450234889984,0.10147299617528915,0.27719777822494507
case_B__VS__case_A,mc_prob_mean_probs,2202,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g03_c01.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9140318036079407,0.051181524991989136,0.7955796122550964,66,66,66,both_positive,branches_same_margin_side,False,0.9569555521011353,0.5255881547927856,0.8977829217910767,0.042923733592033386,0.4744066298007965,0.10220329463481903
case_B__VS__case_A,mc_prob_mean_probs,2203,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g03_c02.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9976409077644348,0.9378327131271362,0.994357168674469,66,66,66,both_positive,branches_same_margin_side,False,0.9987795948982239,0.9689143300056458,0.9971737861633301,0.0011386872502043843,0.031081587076187134,0.00281660002656281
case_B__VS__case_A,mc_prob_mean_probs,2204,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g03_c03.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9880443215370178,0.46888619661331177,0.961071789264679,66,66,66,both_positive,branches_same_margin_side,False,0.9939442873001099,0.7344331741333008,0.9805268049240112,0.005899976938962936,0.265546977519989,0.019454997032880783
case_B__VS__case_A,mc_prob_mean_probs,2205,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g03_c04.jpg,58,58,66,58,True,False,True,True,True,main_correct_rep_wrong,main,0.9149119257926941,-0.5483810901641846,0.6993080377578735,66,66,66,main_positive_rep_negative,main,False,0.9573584794998169,0.22579646110534668,0.8496389389038086,0.04244654253125191,0.7741775512695312,0.15033088624477386
case_B__VS__case_A,mc_prob_mean_probs,2206,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g04_c01.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.4475982189178467,0.6629630923271179,0.5444779396057129,66,66,66,both_positive,branches_same_margin_side,False,0.7236876487731934,0.8314722180366516,0.7722203135490417,0.2760894298553467,0.1685091257095337,0.22774234414100647
case_B__VS__case_A,mc_prob_mean_probs,2207,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g04_c02.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.5828775763511658,0.827000617980957,0.7009066343307495,66,66,66,both_positive,branches_same_margin_side,False,0.7913073301315308,0.9134937524795532,0.8504291772842407,0.20842976868152618,0.08649313449859619,0.1495225429534912
case_B__VS__case_A,mc_prob_mean_probs,2208,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g04_c03.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.12817895412445068,0.5372068881988525,0.28793105483055115,66,66,66,both_positive,branches_same_margin_side,False,0.5639856457710266,0.7685834169387817,0.6439487338066101,0.4358066916465759,0.2313765287399292,0.35601767897605896
case_B__VS__case_A,mc_prob_mean_probs,2209,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g04_c04.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.7649275660514832,0.9469786286354065,0.8684947490692139,66,66,66,both_positive,branches_same_margin_side,False,0.8819134831428528,0.9728438258171082,0.9338197708129883,0.11698590219020844,0.0258652176707983,0.06532503664493561
case_B__VS__case_A,mc_prob_mean_probs,2210,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g04_c05.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.7003134489059448,0.9393064379692078,0.8388000726699829,66,66,66,both_positive,branches_same_margin_side,False,0.8494349718093872,0.9688084721565247,0.9188460111618042,0.14912155270576477,0.02950202487409115,0.0800459235906601
case_B__VS__case_A,mc_prob_mean_probs,2211,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g04_c06.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.3253680467605591,0.7679827809333801,0.5464615821838379,66,66,66,both_positive,branches_same_margin_side,False,0.6621712446212769,0.8829816579818726,0.772879958152771,0.3368031978607178,0.11499889194965363,0.2264184057712555
case_B__VS__case_A,mc_prob_mean_probs,2212,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g04_c07.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.851341962814331,0.9717057943344116,0.9363756775856018,66,63,66,both_positive,branches_same_margin_side,False,0.9232184290885925,0.9820243120193481,0.9659080505371094,0.07187649607658386,0.010318492539227009,0.02953239157795906
case_B__VS__case_A,mc_prob_mean_probs,2213,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g05_c01.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9842211604118347,0.9895356297492981,0.9875377416610718,66,66,66,both_positive,branches_same_margin_side,False,0.9920872449874878,0.9947652816772461,0.9937654733657837,0.007866086438298225,0.005229665897786617,0.006227724254131317
case_B__VS__case_A,mc_prob_mean_probs,2214,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g05_c02.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9901068806648254,0.9960231184959412,0.9933127760887146,66,66,66,both_positive,branches_same_margin_side,False,0.9950417280197144,0.9980109333992004,0.9966548085212708,0.004934851545840502,0.001987830735743046,0.0033420410472899675
case_B__VS__case_A,mc_prob_mean_probs,2215,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g05_c03.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9961487054824829,0.9965408444404602,0.9966146945953369,66,66,66,both_positive,branches_same_margin_side,False,0.9980629086494446,0.9982689023017883,0.9983053207397461,0.0019141776720061898,0.0017280870815739036,0.0016906376695260406
case_B__VS__case_A,mc_prob_mean_probs,2216,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g05_c04.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9940765500068665,0.9993624687194824,0.9972689747810364,66,66,66,both_positive,branches_same_margin_side,False,0.9970277547836304,0.9996798634529114,0.9986327886581421,0.0029512231703847647,0.00031741647399030626,0.0013638014206662774
case_B__VS__case_A,mc_prob_mean_probs,2217,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g05_c05.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9932511448860168,0.9992942810058594,0.9969733953475952,66,66,66,both_positive,branches_same_margin_side,False,0.9965986013412476,0.9996414184570312,0.9984820485115051,0.003347440157085657,0.0003471352974884212,0.001508627668954432
case_B__VS__case_A,mc_prob_mean_probs,2218,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g05_c06.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9862465262413025,0.992302417755127,0.9895628094673157,66,66,66,both_positive,branches_same_margin_side,False,0.9931041598320007,0.9961498975753784,0.9947789311408997,0.006857653614133596,0.0038474604953080416,0.0052161188796162605
case_B__VS__case_A,mc_prob_mean_probs,2219,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g05_c07.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9908349514007568,0.9929201602935791,0.9924147129058838,66,66,66,both_positive,branches_same_margin_side,False,0.9954025149345398,0.9964486956596375,0.9962040781974792,0.004567586816847324,0.003528530476614833,0.0037893601693212986
case_B__VS__case_A,mc_prob_mean_probs,2220,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g06_c01.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9927539825439453,0.9685781002044678,0.9901519417762756,66,66,66,both_positive,branches_same_margin_side,False,0.9962803721427917,0.9842880368232727,0.995073676109314,0.003526370506733656,0.015709947794675827,0.004921747371554375
case_B__VS__case_A,mc_prob_mean_probs,2221,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g06_c02.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9762045741081238,0.7871875166893005,0.9558447003364563,66,66,66,both_positive,branches_same_margin_side,False,0.9880304336547852,0.8935641050338745,0.9779144525527954,0.011825880967080593,0.10637661069631577,0.0220697782933712
case_B__VS__case_A,mc_prob_mean_probs,2222,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g06_c03.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9991587996482849,0.9997803568840027,0.9995709657669067,66,66,66,both_positive,branches_same_margin_side,False,0.9995265007019043,0.9998900294303894,0.9997841715812683,0.00036769561120308936,0.00010968578135361895,0.0002132191730197519
case_B__VS__case_A,mc_prob_mean_probs,2223,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g06_c04.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9974682927131653,0.995202362537384,0.9974740147590637,66,66,66,both_positive,branches_same_margin_side,False,0.9986016154289246,0.9975902438163757,0.9987289309501648,0.0011333307484164834,0.002387878019362688,0.0012548875529319048
case_B__VS__case_A,mc_prob_mean_probs,2224,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g06_c05.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9942565560340881,0.9858880043029785,0.9934263229370117,66,66,66,both_positive,branches_same_margin_side,False,0.9970652461051941,0.9929410815238953,0.9967098236083984,0.002808663994073868,0.007053076289594173,0.0032835062593221664
case_B__VS__case_A,mc_prob_mean_probs,2225,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g06_c06.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9973077774047852,0.9985400438308716,0.9980915188789368,66,66,66,both_positive,branches_same_margin_side,False,0.9985922574996948,0.9992696046829224,0.9990437626838684,0.0012844663579016924,0.0007295521791093051,0.0009522324544377625
case_B__VS__case_A,mc_prob_mean_probs,2226,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g06_c07.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9983810782432556,0.9993661046028137,0.9989959597587585,66,66,66,both_positive,branches_same_margin_side,False,0.9991427659988403,0.999682605266571,0.999496340751648,0.0007616928778588772,0.0003165082016494125,0.0005003680707886815
case_B__VS__case_A,mc_prob_mean_probs,2227,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g07_c01.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9971714615821838,0.999401330947876,0.9984349012374878,66,66,66,both_positive,branches_same_margin_side,False,0.9985710978507996,0.9997003674507141,0.9992163777351379,0.0013996654888615012,0.000299020204693079,0.0007814826676622033
case_B__VS__case_A,mc_prob_mean_probs,2228,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g07_c02.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9570377469062805,0.9687690734863281,0.9650949239730835,66,66,66,both_positive,branches_same_margin_side,False,0.9784628748893738,0.9843818545341492,0.9825445413589478,0.021425137296319008,0.015612808987498283,0.017449647188186646
case_B__VS__case_A,mc_prob_mean_probs,2229,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g07_c03.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.8817335963249207,0.9342311024665833,0.9100908637046814,66,66,66,both_positive,branches_same_margin_side,False,0.9407998323440552,0.9671128988265991,0.9550412893295288,0.05906624719500542,0.03288179636001587,0.04495043307542801
case_B__VS__case_A,mc_prob_mean_probs,2230,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g07_c04.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9076254963874817,0.9275980591773987,0.9215866923332214,66,66,66,both_positive,branches_same_margin_side,False,0.9537747502326965,0.9637918472290039,0.9607902765274048,0.04614926502108574,0.036193788051605225,0.03920356556773186
case_B__VS__case_A,mc_prob_mean_probs,2231,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Cello/v_PlayingCello_g07_c05.jpg,58,58,58,58,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.8440338969230652,0.8908904790878296,0.8721445798873901,66,66,66,both_positive,branches_same_margin_side,False,0.9218938946723938,0.9454275369644165,0.9360610246658325,0.07785998284816742,0.054537057876586914,0.06391643732786179
case_B__VS__case_A,mc_prob_mean_probs,2232,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Daf/v_PlayingDaf_g01_c01.jpg,59,59,59,59,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.4775417149066925,0.9990406632423401,0.9538217186927795,65,60,65,both_positive,branches_same_margin_side,False,0.7251052260398865,0.9994702339172363,0.9725054502487183,0.24756351113319397,0.0004295894759707153,0.018683720380067825
case_B__VS__case_A,mc_prob_mean_probs,2233,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Daf/v_PlayingDaf_g01_c02.jpg,59,59,59,59,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.8189233541488647,0.9988588690757751,0.9804732203483582,65,60,65,both_positive,branches_same_margin_side,False,0.9059829711914062,0.9993332624435425,0.9890181422233582,0.08705960214138031,0.00047440064372494817,0.008544918149709702
case_B__VS__case_A,mc_prob_mean_probs,2234,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Daf/v_PlayingDaf_g01_c03.jpg,59,59,59,59,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.7521848082542419,0.9935241341590881,0.9643576145172119,65,60,65,both_positive,branches_same_margin_side,False,0.8653033375740051,0.9966096878051758,0.9778461456298828,0.11311855167150497,0.0030855336226522923,0.013488560914993286
case_B__VS__case_A,mc_prob_mean_probs,2235,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Daf/v_PlayingDaf_g01_c04.jpg,59,59,59,59,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.7329211235046387,0.9801494479179382,0.9449160099029541,65,60,65,both_positive,branches_same_margin_side,False,0.8614212870597839,0.9894793629646301,0.9689364433288574,0.12850019335746765,0.00932988803833723,0.02402040921151638
case_B__VS__case_A,mc_prob_mean_probs,2236,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Daf/v_PlayingDaf_g02_c01.jpg,59,59,59,59,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9937940835952759,0.9999730587005615,0.9993223547935486,60,60,60,both_positive,branches_same_margin_side,False,0.9950485229492188,0.9999850988388062,0.9995807409286499,0.0012544322526082397,1.20152035378851e-05,0.00025836299755610526
case_B__VS__case_A,mc_prob_mean_probs,2237,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Daf/v_PlayingDaf_g02_c02.jpg,59,59,59,59,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9030745029449463,0.9999852180480957,0.9942823648452759,60,60,60,both_positive,branches_same_margin_side,False,0.9381551742553711,0.9999920725822449,0.9967008829116821,0.03508066385984421,6.875193321320694e-06,0.0024185306392610073
case_B__VS__case_A,mc_prob_mean_probs,2238,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Daf/v_PlayingDaf_g02_c03.jpg,59,59,59,59,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9542802572250366,0.9999926090240479,0.9985677599906921,57,60,57,both_positive,branches_same_margin_side,False,0.966914176940918,0.999995231628418,0.9989984631538391,0.012633943930268288,2.6290085770597216e-06,0.00043068648665212095
case_B__VS__case_A,mc_prob_mean_probs,2239,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Daf/v_PlayingDaf_g02_c04.jpg,59,59,59,59,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9828932881355286,0.9999933838844299,0.9993095993995667,57,60,60,both_positive,branches_same_margin_side,False,0.9863284826278687,0.9999955892562866,0.9994759559631348,0.003435187740251422,2.2119675122667104e-06,0.0001663601433392614
case_B__VS__case_A,mc_prob_mean_probs,2240,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Daf/v_PlayingDaf_g02_c05.jpg,59,59,59,59,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9724740386009216,0.9999949932098389,0.9994286894798279,17,60,60,both_positive,branches_same_margin_side,False,0.9793683886528015,0.9999971389770508,0.9996167421340942,0.006894375197589397,2.1338314581953455e-06,0.0001880518684629351
case_B__VS__case_A,mc_prob_mean_probs,2241,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Daf/v_PlayingDaf_g02_c06.jpg,59,59,59,59,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9718990325927734,0.9999944567680359,0.9993001818656921,17,60,60,both_positive,branches_same_margin_side,False,0.9792783856391907,0.9999963045120239,0.9994773864746094,0.007379365619271994,1.8685225313674891e-06,0.00017720635514706373
case_B__VS__case_A,mc_prob_mean_probs,2242,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Daf/v_PlayingDaf_g02_c07.jpg,59,59,59,59,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9412776827812195,0.9999845623970032,0.9970316290855408,57,57,57,both_positive,branches_same_margin_side,False,0.9648932218551636,0.9999895095825195,0.9983708262443542,0.023615563288331032,4.9631080401013605e-06,0.0013391838874667883
case_B__VS__case_A,mc_prob_mean_probs,2243,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Daf/v_PlayingDaf_g03_c01.jpg,59,59,59,59,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.8705914616584778,0.9997227787971497,0.9920083284378052,57,53,65,both_positive,branches_same_margin_side,False,0.9157096743583679,0.9998010396957397,0.9940592646598816,0.04511823505163193,7.82603383413516e-05,0.002050964627414942
case_B__VS__case_A,mc_prob_mean_probs,2244,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Daf/v_PlayingDaf_g03_c02.jpg,59,59,59,59,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9769447445869446,0.9988419413566589,0.9977163672447205,57,60,60,both_positive,branches_same_margin_side,False,0.9860394597053528,0.9993861317634583,0.9984650611877441,0.009094726294279099,0.0005441691027954221,0.0007486845133826137
case_B__VS__case_A,mc_prob_mean_probs,2245,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Daf/v_PlayingDaf_g03_c03.jpg,59,59,59,59,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.7906720042228699,0.9996098279953003,0.9827449321746826,65,53,65,both_positive,branches_same_margin_side,False,0.8520978093147278,0.9997643232345581,0.9891592264175415,0.061425793915987015,0.0001544683036627248,0.006414314266294241
case_B__VS__case_A,mc_prob_mean_probs,2246,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Daf/v_PlayingDaf_g03_c04.jpg,59,59,59,59,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.8774672746658325,0.9998022317886353,0.9947710633277893,57,53,65,both_positive,branches_same_margin_side,False,0.9135420918464661,0.9998680353164673,0.9963448643684387,0.03607480227947235,6.580357876373455e-05,0.001573830610141158
case_B__VS__case_A,mc_prob_mean_probs,2247,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Daf/v_PlayingDaf_g04_c01.jpg,59,59,59,59,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.7856586575508118,0.9972068071365356,0.9809070229530334,17,53,17,both_positive,branches_same_margin_side,False,0.8688783645629883,0.9982455372810364,0.9876648783683777,0.08321972191333771,0.0010387127986177802,0.006757834460586309
case_B__VS__case_A,mc_prob_mean_probs,2248,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Daf/v_PlayingDaf_g04_c02.jpg,59,59,59,59,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.7655901908874512,0.9991586804389954,0.9871935248374939,17,53,17,both_positive,branches_same_margin_side,False,0.8624612092971802,0.9994235038757324,0.9926033020019531,0.096871018409729,0.0002648408990353346,0.005409772042185068
case_B__VS__case_A,mc_prob_mean_probs,2249,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Daf/v_PlayingDaf_g04_c03.jpg,59,59,59,59,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9333400726318359,0.9999790191650391,0.9981908202171326,17,60,17,both_positive,branches_same_margin_side,False,0.9536024332046509,0.9999859929084778,0.998669445514679,0.020262330770492554,6.9486204665736295e-06,0.0004786305071320385
case_B__VS__case_A,mc_prob_mean_probs,2250,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Daf/v_PlayingDaf_g04_c04.jpg,59,59,59,59,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.15678170323371887,0.9774945378303528,0.7835983633995056,17,57,57,both_positive,branches_same_margin_side,False,0.47805055975914,0.9882644414901733,0.8630735278129578,0.32126885652542114,0.010769901797175407,0.07947514951229095
case_B__VS__case_A,mc_prob_mean_probs,2251,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Daf/v_PlayingDaf_g04_c05.jpg,59,59,59,59,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9392601847648621,0.9999905824661255,0.997542679309845,57,60,60,both_positive,branches_same_margin_side,False,0.9533258676528931,0.9999931454658508,0.99818354845047,0.014065693132579327,2.5897709292621585e-06,0.000640854996163398
case_B__VS__case_A,mc_prob_mean_probs,2252,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Daf/v_PlayingDaf_g04_c06.jpg,59,59,59,59,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.8911951780319214,0.9999673962593079,0.9955851435661316,17,100,17,both_positive,branches_same_margin_side,False,0.925650954246521,0.999975860118866,0.9970263242721558,0.0344558022916317,8.455754141323268e-06,0.0014412045711651444
