pair_name,feature,sample_index,sample_id,label,case_type,mc_feature_dev_mean,mc_feature_dev_std,mc_feature_cos_to_mc_mean,mc_mean_dist_to_posterior_mean,mc_mean_cos_to_posterior_mean,mc_mean_dist_to_MMRL,mc_mean_cos_to_MMRL
case_B__VS__case_A,features_img,1456,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Head_Massage/v_HeadMassage_g04_c01.jpg,38,both_correct,0.08186633884906769,0.010946566238999367,0.9965831637382507,0.05815884470939636,0.9983088970184326,0.2654656171798706,0.964648962020874
case_B__VS__case_A,features_img,1457,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Head_Massage/v_HeadMassage_g04_c02.jpg,38,both_correct,0.08819324523210526,0.012447519227862358,0.9960257411003113,0.0626734122633934,0.99803626537323,0.2755775451660156,0.9618850946426392
case_B__VS__case_A,features_img,1458,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Head_Massage/v_HeadMassage_g04_c03.jpg,38,both_correct,0.09412629902362823,0.009487081319093704,0.9955152273178101,0.06439957022666931,0.997927188873291,0.26613977551460266,0.964435338973999
case_B__VS__case_A,features_img,1459,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Head_Massage/v_HeadMassage_g04_c04.jpg,38,both_correct,0.08493123203516006,0.009140214882791042,0.996345043182373,0.06110550835728645,0.9981330633163452,0.27961206436157227,0.9607718586921692
case_B__VS__case_A,features_img,1460,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Head_Massage/v_HeadMassage_g05_c01.jpg,38,both_correct,0.10371005535125732,0.013715383596718311,0.9945131540298462,0.06879822909832001,0.997635543346405,0.3061448931694031,0.9528943300247192
case_B__VS__case_A,features_img,1461,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Head_Massage/v_HeadMassage_g05_c02.jpg,38,both_correct,0.09722240269184113,0.012925272807478905,0.9951786994934082,0.06716974079608917,0.9977449178695679,0.3464558720588684,0.9397050738334656
case_B__VS__case_A,features_img,1462,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Head_Massage/v_HeadMassage_g05_c03.jpg,38,both_correct,0.1124667376279831,0.01629745401442051,0.9935218691825867,0.07856813073158264,0.9969145059585571,0.34261107444763184,0.9409472942352295
case_B__VS__case_A,features_img,1463,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Head_Massage/v_HeadMassage_g05_c04.jpg,38,both_correct,0.10030820220708847,0.012724942527711391,0.9948749542236328,0.06535836309194565,0.9978663325309753,0.3034482002258301,0.9537357091903687
case_B__VS__case_A,features_img,1464,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Head_Massage/v_HeadMassage_g05_c05.jpg,38,both_correct,0.08607712388038635,0.01420654822140932,0.9961872100830078,0.05040745064616203,0.9987319111824036,0.30496519804000854,0.953327476978302
case_B__VS__case_A,features_img,1465,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Head_Massage/v_HeadMassage_g05_c06.jpg,38,both_correct,0.10188766568899155,0.01622571237385273,0.9946635961532593,0.0600072406232357,0.9982042908668518,0.3072526752948761,0.9525589346885681
case_B__VS__case_A,features_img,1466,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Head_Massage/v_HeadMassage_g06_c01.jpg,38,both_correct,0.09202054142951965,0.010672771371901035,0.9957000017166138,0.05340321734547615,0.9985771775245667,0.2463883012533188,0.9695245027542114
case_B__VS__case_A,features_img,1467,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Head_Massage/v_HeadMassage_g06_c02.jpg,38,both_correct,0.09322979301214218,0.011935798451304436,0.9955730438232422,0.05753133445978165,0.9983476400375366,0.2703119218349457,0.963313102722168
case_B__VS__case_A,features_img,1468,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Head_Massage/v_HeadMassage_g06_c03.jpg,38,both_correct,0.09828998893499374,0.015166332945227623,0.9950423240661621,0.06739982217550278,0.9977295398712158,0.2894856631755829,0.9579026699066162
case_B__VS__case_A,features_img,1469,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Head_Massage/v_HeadMassage_g06_c04.jpg,38,both_correct,0.07275986671447754,0.010836539790034294,0.9972907304763794,0.05063020437955856,0.9987185597419739,0.2136317938566208,0.9771224856376648
case_B__VS__case_A,features_img,1470,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Head_Massage/v_HeadMassage_g06_c05.jpg,38,both_correct,0.1141388863325119,0.01428479515016079,0.9933621287345886,0.07290490716695786,0.9973469972610474,0.2865561246871948,0.9586907625198364
case_B__VS__case_A,features_img,1471,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Head_Massage/v_HeadMassage_g06_c06.jpg,38,both_correct,0.07873880118131638,0.01134240347892046,0.9968308210372925,0.05687371641397476,0.998382568359375,0.2216624766588211,0.9753599166870117
case_B__VS__case_A,features_img,1472,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Head_Massage/v_HeadMassage_g06_c07.jpg,38,both_correct,0.09028134495019913,0.009542154148221016,0.9958705902099609,0.05748823657631874,0.9983494281768799,0.29484090209007263,0.9563627243041992
case_B__VS__case_A,features_img,1473,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Head_Massage/v_HeadMassage_g07_c01.jpg,38,both_correct,0.10750647634267807,0.012984095141291618,0.9941196441650391,0.07471147924661636,0.9972100257873535,0.30417776107788086,0.9534817934036255
case_B__VS__case_A,features_img,1474,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Head_Massage/v_HeadMassage_g07_c02.jpg,38,both_correct,0.09742621332406998,0.011153193190693855,0.9951803088188171,0.06545709073543549,0.9978590607643127,0.24189519882202148,0.970613420009613
case_B__VS__case_A,features_img,1475,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Head_Massage/v_HeadMassage_g07_c03.jpg,38,both_correct,0.11583547294139862,0.015583904460072517,0.9931462407112122,0.09103696048259735,0.9958510398864746,0.35719820857048035,0.935788094997406
case_B__VS__case_A,features_img,1476,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Head_Massage/v_HeadMassage_g07_c04.jpg,38,both_correct,0.11549708992242813,0.013529862277209759,0.9932157397270203,0.07290410250425339,0.9973475337028503,0.30623266100883484,0.9528136253356934
case_B__VS__case_A,features_img,1477,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Head_Massage/v_HeadMassage_g07_c05.jpg,38,both_correct,0.10216625779867172,0.014480553567409515,0.9946619868278503,0.07677572965621948,0.9970512986183167,0.27287933230400085,0.962583065032959
case_B__VS__case_A,features_img,1478,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g01_c01.jpg,39,both_wrong,0.12333396822214127,0.018399059772491455,0.992194652557373,0.08237775415182114,0.9966109991073608,0.2781751751899719,0.9610355496406555
case_B__VS__case_A,features_img,1479,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g01_c02.jpg,39,MMRL_wrong_Bayes_correct,0.12182233482599258,0.01752648875117302,0.9923973083496094,0.07155949622392654,0.9974491596221924,0.2563139498233795,0.9669291377067566
case_B__VS__case_A,features_img,1480,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g01_c03.jpg,39,both_wrong,0.11867599189281464,0.01986103691160679,0.9927343130111694,0.07865031808614731,0.9969110488891602,0.27573487162590027,0.9617336392402649
case_B__VS__case_A,features_img,1481,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g01_c04.jpg,39,both_wrong,0.11475509405136108,0.015597899444401264,0.9932713508605957,0.07181571424007416,0.9974265098571777,0.2853530943393707,0.9590338468551636
case_B__VS__case_A,features_img,1482,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g01_c05.jpg,39,MMRL_wrong_Bayes_correct,0.11527703702449799,0.024312699213624,0.9930359125137329,0.08693771809339523,0.9962189197540283,0.27342352271080017,0.9623821377754211
case_B__VS__case_A,features_img,1483,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g02_c01.jpg,39,both_correct,0.08976554870605469,0.011613576672971249,0.9958952069282532,0.05861605703830719,0.9982834458351135,0.25835132598876953,0.9664982557296753
case_B__VS__case_A,features_img,1484,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g02_c02.jpg,39,MMRL_wrong_Bayes_correct,0.0972905382514,0.009975465014576912,0.9952059984207153,0.06926999986171722,0.9976009130477905,0.2515254020690918,0.9682266712188721
case_B__VS__case_A,features_img,1485,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g02_c03.jpg,39,both_correct,0.09935647994279861,0.01402244996279478,0.9949530363082886,0.061242129653692245,0.9981280565261841,0.24404005706310272,0.970084011554718
case_B__VS__case_A,features_img,1486,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g02_c04.jpg,39,MMRL_wrong_Bayes_correct,0.11059089750051498,0.014704118482768536,0.9937573671340942,0.07464110106229782,0.997216522693634,0.2889978587627411,0.9579975008964539
case_B__VS__case_A,features_img,1487,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g02_c05.jpg,39,both_wrong,0.10070101916790009,0.013176829554140568,0.9948294758796692,0.06144358590245247,0.9981160759925842,0.24324169754981995,0.970276415348053
case_B__VS__case_A,features_img,1488,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g02_c06.jpg,39,MMRL_wrong_Bayes_correct,0.1052437275648117,0.015381565317511559,0.9943275451660156,0.07416702061891556,0.9972501397132874,0.24744804203510284,0.9692263007164001
case_B__VS__case_A,features_img,1489,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g02_c07.jpg,39,MMRL_wrong_Bayes_correct,0.09847383201122284,0.011301279999315739,0.995075523853302,0.07100282609462738,0.9974790215492249,0.23561415076255798,0.9721177816390991
case_B__VS__case_A,features_img,1490,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g03_c01.jpg,39,both_correct,0.10244669765233994,0.008328469470143318,0.9947036504745483,0.06338272988796234,0.9979946613311768,0.2351922243833542,0.972209095954895
case_B__VS__case_A,features_img,1491,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g03_c02.jpg,39,both_correct,0.09267252683639526,0.013605755753815174,0.9956037402153015,0.07122013717889786,0.9974623918533325,0.2443852424621582,0.9700158834457397
case_B__VS__case_A,features_img,1492,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g03_c03.jpg,39,both_wrong,0.09617044031620026,0.011538227088749409,0.9952980279922485,0.07187657058238983,0.9974157810211182,0.25105544924736023,0.9683477878570557
case_B__VS__case_A,features_img,1493,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g03_c04.jpg,39,both_wrong,0.1145596131682396,0.011467681266367435,0.9933502078056335,0.08466564118862152,0.996414065361023,0.2372603416442871,0.9716876149177551
case_B__VS__case_A,features_img,1494,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g04_c01.jpg,39,both_wrong,0.11668972671031952,0.015300269238650799,0.9930506944656372,0.07991506904363632,0.9968087077140808,0.2806243300437927,0.9603738784790039
case_B__VS__case_A,features_img,1495,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g04_c02.jpg,39,both_correct,0.09428504854440689,0.012507891282439232,0.9954667091369629,0.06698723882436752,0.9977564811706543,0.26074621081352234,0.9658612608909607
case_B__VS__case_A,features_img,1496,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g04_c03.jpg,39,MMRL_wrong_Bayes_correct,0.08967593312263489,0.012108903378248215,0.9958974123001099,0.06632561981678009,0.997799813747406,0.24789054691791534,0.9691569805145264
case_B__VS__case_A,features_img,1497,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g04_c04.jpg,39,both_correct,0.07742191851139069,0.012714965268969536,0.9969173669815063,0.05390476807951927,0.998547375202179,0.21682508289813995,0.9764256477355957
case_B__VS__case_A,features_img,1498,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g04_c05.jpg,39,both_correct,0.08270454406738281,0.013222260400652885,0.9964863657951355,0.05985536798834801,0.9982086420059204,0.21056018769741058,0.9777603149414062
case_B__VS__case_A,features_img,1499,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g04_c06.jpg,39,both_correct,0.07959432154893875,0.011570671573281288,0.9967601895332336,0.060300782322883606,0.9981812238693237,0.2345152646303177,0.9724172353744507
case_B__VS__case_A,features_img,1500,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g05_c01.jpg,39,both_correct,0.08934880793094635,0.010812080465257168,0.9959417581558228,0.0604509562253952,0.998173713684082,0.21539045870304108,0.9767172932624817
case_B__VS__case_A,features_img,1501,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g05_c02.jpg,39,MMRL_wrong_Bayes_correct,0.10610351711511612,0.01682802103459835,0.9942127466201782,0.07661060243844986,0.9970652461051941,0.31310760974884033,0.9507133364677429
case_B__VS__case_A,features_img,1502,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g05_c03.jpg,39,MMRL_correct_Bayes_wrong,0.11526329815387726,0.020988451316952705,0.9931131601333618,0.0677911788225174,0.9977099895477295,0.27414703369140625,0.9621850252151489
case_B__VS__case_A,features_img,1503,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g05_c04.jpg,39,MMRL_wrong_Bayes_correct,0.11849844455718994,0.023878542706370354,0.9926670789718628,0.07004270702600479,0.9975560307502747,0.2453637719154358,0.9697030782699585
case_B__VS__case_A,features_img,1504,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g05_c05.jpg,39,both_correct,0.10071234405040741,0.018606849014759064,0.9947416186332703,0.06319376081228256,0.9980066418647766,0.25637760758399963,0.9669754505157471
case_B__VS__case_A,features_img,1505,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g06_c01.jpg,39,both_correct,0.11584185063838959,0.017172278836369514,0.9931191205978394,0.07605018466711044,0.9971120953559875,0.3128413259983063,0.9507499933242798
case_B__VS__case_A,features_img,1506,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g06_c02.jpg,39,both_wrong,0.11117925494909286,0.011367173865437508,0.9937353134155273,0.06707894057035446,0.9977555871009827,0.2830154597759247,0.9597183465957642
case_B__VS__case_A,features_img,1507,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g06_c03.jpg,39,both_correct,0.09006692469120026,0.011584648862481117,0.9958683848381042,0.060884345322847366,0.9981473684310913,0.2626493275165558,0.9653730392456055
case_B__VS__case_A,features_img,1508,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g06_c04.jpg,39,both_correct,0.11405155807733536,0.021349741145968437,0.9932454228401184,0.08358502388000488,0.9965059757232666,0.29620057344436646,0.9558573961257935
case_B__VS__case_A,features_img,1509,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g07_c01.jpg,39,both_wrong,0.10653918981552124,0.01426392886787653,0.9942062497138977,0.06315050274133682,0.9980112314224243,0.2676585018634796,0.9639877080917358
case_B__VS__case_A,features_img,1510,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g07_c02.jpg,39,MMRL_correct_Bayes_wrong,0.11207680404186249,0.01512147393077612,0.9935846328735352,0.05802515149116516,0.9983265399932861,0.3479076325893402,0.9391101598739624
case_B__VS__case_A,features_img,1511,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g07_c03.jpg,39,MMRL_correct_Bayes_wrong,0.10643955320119858,0.011574450880289078,0.9942518472671509,0.0614992193877697,0.9981145858764648,0.2540520131587982,0.9675588011741638
case_B__VS__case_A,features_img,1512,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g07_c04.jpg,39,MMRL_correct_Bayes_wrong,0.13083632290363312,0.018605204299092293,0.9912294149398804,0.07885894179344177,0.9969019889831543,0.33327874541282654,0.9440100789070129
case_B__VS__case_A,features_img,1513,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g07_c05.jpg,39,both_correct,0.09710250794887543,0.01503645908087492,0.9951608777046204,0.07078419625759125,0.9974943399429321,0.24886345863342285,0.9688947200775146
case_B__VS__case_A,features_img,1514,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/High_Jump/v_HighJump_g07_c06.jpg,39,MMRL_correct_Bayes_wrong,0.12271109968423843,0.01728985644876957,0.9922918081283569,0.08703137189149857,0.9962133169174194,0.31640517711639404,0.9495850205421448
case_B__VS__case_A,features_img,1515,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Horse_Race/v_HorseRace_g01_c01.jpg,40,both_correct,0.09424418210983276,0.014087445102632046,0.995449423789978,0.07116185128688812,0.9974669218063354,0.24645614624023438,0.9695013165473938
case_B__VS__case_A,features_img,1516,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Horse_Race/v_HorseRace_g01_c02.jpg,40,both_correct,0.11217991262674332,0.014971640892326832,0.9935752153396606,0.08352784067392349,0.996509850025177,0.2685357928276062,0.9637320041656494
case_B__VS__case_A,features_img,1517,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Horse_Race/v_HorseRace_g01_c03.jpg,40,both_correct,0.08821295201778412,0.012210150249302387,0.9960268139839172,0.05484792962670326,0.998497724533081,0.2498272806406021,0.9686765074729919
case_B__VS__case_A,features_img,1518,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Horse_Race/v_HorseRace_g01_c04.jpg,40,both_correct,0.09147708863019943,0.014684706926345825,0.9956989288330078,0.05592959374189377,0.9984383583068848,0.23029416799545288,0.9733770489692688
case_B__VS__case_A,features_img,1519,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Horse_Race/v_HorseRace_g02_c01.jpg,40,both_correct,0.07903735339641571,0.010170002467930317,0.996819794178009,0.054846663028001785,0.9984962344169617,0.24415592849254608,0.970103919506073
case_B__VS__case_A,features_img,1520,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Horse_Race/v_HorseRace_g02_c02.jpg,40,both_correct,0.09919445216655731,0.012504580430686474,0.9949895739555359,0.0809980183839798,0.9967159032821655,0.3245994448661804,0.9470651149749756
case_B__VS__case_A,features_img,1521,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Horse_Race/v_HorseRace_g02_c03.jpg,40,both_correct,0.09956347942352295,0.01153541635721922,0.9949644207954407,0.06572944670915604,0.9978415966033936,0.32601848244667053,0.9465998411178589
case_B__VS__case_A,features_img,1522,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Horse_Race/v_HorseRace_g02_c04.jpg,40,both_correct,0.09236572682857513,0.011522587388753891,0.9956585764884949,0.06361769139766693,0.9979771375656128,0.27674156427383423,0.9615495800971985
case_B__VS__case_A,features_img,1523,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Horse_Race/v_HorseRace_g03_c01.jpg,40,both_correct,0.08941531181335449,0.013029525987803936,0.9959090948104858,0.05606606602668762,0.9984303116798401,0.21696262061595917,0.9763752818107605
case_B__VS__case_A,features_img,1524,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Horse_Race/v_HorseRace_g03_c02.jpg,40,both_correct,0.07885231822729111,0.01161552220582962,0.9968186616897583,0.04485202208161354,0.9989960789680481,0.23152188956737518,0.9731183648109436
case_B__VS__case_A,features_img,1525,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Horse_Race/v_HorseRace_g03_c03.jpg,40,both_correct,0.09283033758401871,0.0149727463722229,0.9955693483352661,0.05732615292072296,0.9983593821525574,0.24642090499401093,0.9695131778717041
case_B__VS__case_A,features_img,1526,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Horse_Race/v_HorseRace_g03_c04.jpg,40,both_correct,0.0917799174785614,0.010117359459400177,0.9957278966903687,0.06280142813920975,0.998028576374054,0.24867363274097443,0.9689569473266602
case_B__VS__case_A,features_img,1527,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Horse_Race/v_HorseRace_g03_c05.jpg,40,both_correct,0.09737260639667511,0.017052436247467995,0.995101809501648,0.06641152501106262,0.9977959990501404,0.26968759298324585,0.9634673595428467
case_B__VS__case_A,features_img,1528,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Horse_Race/v_HorseRace_g04_c01.jpg,40,both_correct,0.1013774424791336,0.014422883279621601,0.9947435259819031,0.07933959364891052,0.9968500733375549,0.277375191450119,0.9613420963287354
case_B__VS__case_A,features_img,1529,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Horse_Race/v_HorseRace_g04_c02.jpg,40,both_correct,0.10599671304225922,0.013475379906594753,0.9942752718925476,0.06701791286468506,0.9977579116821289,0.2638438045978546,0.9650093913078308
case_B__VS__case_A,features_img,1530,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Horse_Race/v_HorseRace_g04_c03.jpg,40,both_correct,0.09789572656154633,0.01154052559286356,0.9951297640800476,0.06512141972780228,0.9978811144828796,0.26341456174850464,0.9651484489440918
case_B__VS__case_A,features_img,1531,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Horse_Race/v_HorseRace_g04_c04.jpg,40,both_wrong,0.12122724205255508,0.01661781035363674,0.9924857020378113,0.07721196115016937,0.9970250129699707,0.2591177821159363,0.9662032723426819
case_B__VS__case_A,features_img,1532,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Horse_Race/v_HorseRace_g04_c05.jpg,40,both_correct,0.08804397284984589,0.011472312733530998,0.9960505366325378,0.061717648059129715,0.9980957508087158,0.2489827275276184,0.9688888192176819
case_B__VS__case_A,features_img,1533,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Horse_Race/v_HorseRace_g04_c06.jpg,40,both_correct,0.09260451793670654,0.013846302404999733,0.9956067800521851,0.05699235200881958,0.9983784556388855,0.262044221162796,0.9655246734619141
case_B__VS__case_A,features_img,1534,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Horse_Race/v_HorseRace_g05_c01.jpg,40,both_correct,0.09472665935754776,0.0104660764336586,0.9954484105110168,0.06174173951148987,0.9980957508087158,0.2576403021812439,0.9666693210601807
case_B__VS__case_A,features_img,1535,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Horse_Race/v_HorseRace_g05_c02.jpg,40,both_correct,0.08661926537752151,0.014246216975152493,0.9961397051811218,0.05768059194087982,0.9983375072479248,0.27450433373451233,0.962185263633728
case_B__VS__case_A,features_img,1536,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Horse_Race/v_HorseRace_g05_c03.jpg,40,both_correct,0.07540541142225266,0.009953197091817856,0.9971033334732056,0.04468700289726257,0.9990028142929077,0.21788905560970306,0.976197361946106
case_B__VS__case_A,features_img,1537,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Horse_Race/v_HorseRace_g05_c04.jpg,40,both_correct,0.09528688341379166,0.012371006421744823,0.9953729510307312,0.05538877472281456,0.9984695911407471,0.289842814207077,0.9578109979629517
case_B__VS__case_A,features_img,1538,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Horse_Race/v_HorseRace_g06_c01.jpg,40,both_correct,0.11583451926708221,0.0264448095113039,0.992916464805603,0.07275839149951935,0.9973595142364502,0.2879800796508789,0.9582632780075073
case_B__VS__case_A,features_img,1539,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Horse_Race/v_HorseRace_g06_c02.jpg,40,both_correct,0.09616997092962265,0.014319573529064655,0.9952619671821594,0.05657672882080078,0.9984033107757568,0.2647000849246979,0.9648114442825317
case_B__VS__case_A,features_img,1540,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Horse_Race/v_HorseRace_g06_c03.jpg,40,both_correct,0.10743293911218643,0.014816736802458763,0.9941020011901855,0.06644106656312943,0.9977972507476807,0.27873775362968445,0.9609396457672119
case_B__VS__case_A,features_img,1541,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Horse_Race/v_HorseRace_g06_c04.jpg,40,both_correct,0.09085254371166229,0.013439364731311798,0.9957736730575562,0.056803297251462936,0.9983888268470764,0.22639089822769165,0.9742738008499146
case_B__VS__case_A,features_img,1542,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Horse_Race/v_HorseRace_g06_c05.jpg,40,both_correct,0.11624419689178467,0.017104439437389374,0.9930734634399414,0.07463344186544418,0.9972196817398071,0.2771117389202118,0.9613608717918396
case_B__VS__case_A,features_img,1543,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Horse_Race/v_HorseRace_g06_c06.jpg,40,both_correct,0.09289964288473129,0.011506392620503902,0.9956089854240417,0.05906389653682709,0.9982578158378601,0.24332714080810547,0.9702751040458679
case_B__VS__case_A,features_img,1544,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Horse_Race/v_HorseRace_g07_c01.jpg,40,both_correct,0.09500094503164291,0.012485140934586525,0.9953988790512085,0.06800709664821625,0.997687578201294,0.2753050923347473,0.9619389772415161
case_B__VS__case_A,features_img,1545,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Horse_Race/v_HorseRace_g07_c02.jpg,40,both_correct,0.08943910896778107,0.00971399899572134,0.9959449768066406,0.0630759745836258,0.9980108737945557,0.29728928208351135,0.9556379318237305
case_B__VS__case_A,features_img,1546,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Horse_Race/v_HorseRace_g07_c03.jpg,40,both_correct,0.10567545890808105,0.01747182197868824,0.9942472577095032,0.06664779782295227,0.9977829456329346,0.310866117477417,0.9514182209968567
