pair_name,sample_index,sample_id,label,MMRL_fusion_pred,Bayes_main_pred,Bayes_rep_pred,Bayes_fusion_pred,Bayes_fusion_correct,MMRL_fusion_correct,MMRL_vs_Bayes_fusion_changed,main_rep_conflict,main_fusion_conflict,rep_fusion_conflict,all_three_agree,Bayes_main_conf,Bayes_rep_conf,Bayes_fusion_conf,fusion_sample_agreement,fusion_num_unique_mc_preds,fusion_MI,fusion_variation_ratio
case_B__VS__case_A,2300,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Dhol/v_PlayingDhol_g04_c07.jpg,60,60,60,60,60,True,True,False,False,False,False,True,0.6232392191886902,0.9069706201553345,0.7640122771263123,1.0,1,0.032346367835998535,0.0
case_B__VS__case_A,2301,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Dhol/v_PlayingDhol_g05_c01.jpg,60,60,60,60,60,True,True,False,False,False,False,True,0.9971045255661011,0.5954735279083252,0.9927513003349304,1.0,1,0.001556839793920517,0.0
case_B__VS__case_A,2302,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Dhol/v_PlayingDhol_g05_c02.jpg,60,60,60,60,60,True,True,False,False,False,False,True,0.9982382655143738,0.5872961282730103,0.9960495829582214,1.0,1,0.0008264500647783279,0.0
case_B__VS__case_A,2303,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Dhol/v_PlayingDhol_g05_c03.jpg,60,60,60,65,60,True,True,False,True,False,True,False,0.9988408088684082,0.5094393491744995,0.9940394163131714,1.0,1,0.0011762529611587524,0.0
case_B__VS__case_A,2304,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Dhol/v_PlayingDhol_g05_c04.jpg,60,60,60,60,60,True,True,False,False,False,False,True,0.9992818832397461,0.6838115453720093,0.9968053102493286,1.0,1,0.0006405524909496307,0.0
case_B__VS__case_A,2305,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Dhol/v_PlayingDhol_g05_c05.jpg,60,60,60,65,60,True,True,False,True,False,True,False,0.9988707304000854,0.5411152839660645,0.9946346282958984,1.0,1,0.0009491182863712311,0.0
case_B__VS__case_A,2306,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Dhol/v_PlayingDhol_g05_c06.jpg,60,60,60,60,60,True,True,False,False,False,False,True,0.997821033000946,0.6067224144935608,0.9941158294677734,1.0,1,0.0011511817574501038,0.0
case_B__VS__case_A,2307,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Dhol/v_PlayingDhol_g05_c07.jpg,60,60,60,60,60,True,True,False,False,False,False,True,0.9981330633163452,0.7088109254837036,0.9945985078811646,1.0,1,0.0010236091911792755,0.0
case_B__VS__case_A,2308,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Dhol/v_PlayingDhol_g06_c01.jpg,60,60,65,60,60,True,True,False,True,True,False,False,0.47356992959976196,0.915751576423645,0.6915847659111023,1.0,1,0.0443536639213562,0.0
case_B__VS__case_A,2309,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Dhol/v_PlayingDhol_g06_c02.jpg,60,60,60,60,60,True,True,False,False,False,False,True,0.5183566808700562,0.9798625707626343,0.8262929916381836,1.0,1,0.02969813346862793,0.0
case_B__VS__case_A,2310,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Dhol/v_PlayingDhol_g06_c03.jpg,60,60,65,60,60,True,True,False,True,True,False,False,0.5310941934585571,0.972569465637207,0.6933416128158569,1.0,1,0.05125647783279419,0.0
case_B__VS__case_A,2311,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Dhol/v_PlayingDhol_g06_c04.jpg,60,60,60,60,60,True,True,False,False,False,False,True,0.5067702531814575,0.976432204246521,0.7960006594657898,1.0,1,0.035552799701690674,0.0
case_B__VS__case_A,2312,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Dhol/v_PlayingDhol_g06_c05.jpg,60,60,60,60,60,True,True,False,False,False,False,True,0.8253015279769897,0.9535137414932251,0.9021059274673462,1.0,1,0.018661946058273315,0.0
case_B__VS__case_A,2313,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Dhol/v_PlayingDhol_g06_c06.jpg,60,60,60,60,60,True,True,False,False,False,False,True,0.5679498314857483,0.9690653085708618,0.7976915836334229,1.0,1,0.035295695066452026,0.0
case_B__VS__case_A,2314,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Dhol/v_PlayingDhol_g06_c07.jpg,60,60,65,60,60,True,True,False,True,True,False,False,0.8101177215576172,0.9552682638168335,0.5119808912277222,0.55,2,0.07417261600494385,0.44999998807907104
case_B__VS__case_A,2315,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Dhol/v_PlayingDhol_g07_c01.jpg,60,60,60,60,60,True,True,False,False,False,False,True,0.995606541633606,0.9844924211502075,0.994886577129364,1.0,1,0.0011118017137050629,0.0
case_B__VS__case_A,2316,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Dhol/v_PlayingDhol_g07_c02.jpg,60,60,60,60,60,True,True,False,False,False,False,True,0.9823967218399048,0.9848039746284485,0.9865517616271973,1.0,1,0.0030056461691856384,0.0
case_B__VS__case_A,2317,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Dhol/v_PlayingDhol_g07_c03.jpg,60,60,60,60,60,True,True,False,False,False,False,True,0.9862060546875,0.9780591726303101,0.9891215562820435,1.0,1,0.0030169375240802765,0.0
case_B__VS__case_A,2318,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Dhol/v_PlayingDhol_g07_c04.jpg,60,60,60,60,60,True,True,False,False,False,False,True,0.8971319198608398,0.9851250648498535,0.9480898976325989,1.0,1,0.015005216002464294,0.0
case_B__VS__case_A,2319,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Dhol/v_PlayingDhol_g07_c05.jpg,60,60,60,60,60,True,True,False,False,False,False,True,0.9750520586967468,0.9434665441513062,0.9725332260131836,1.0,1,0.007153250277042389,0.0
case_B__VS__case_A,2320,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Dhol/v_PlayingDhol_g07_c06.jpg,60,60,60,60,60,True,True,False,False,False,False,True,0.9892066121101379,0.858796238899231,0.9800190925598145,1.0,1,0.004911705851554871,0.0
case_B__VS__case_A,2321,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Dhol/v_PlayingDhol_g07_c07.jpg,60,60,60,60,60,True,True,False,False,False,False,True,0.9872362017631531,0.8671873211860657,0.9777334332466125,1.0,1,0.005633175373077393,0.0
case_B__VS__case_A,2322,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g01_c01.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.9973724484443665,0.9999033212661743,0.9991863965988159,1.0,1,0.00017312774434685707,0.0
case_B__VS__case_A,2323,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g01_c02.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.9964544177055359,0.9999905824661255,0.9995222091674805,1.0,1,8.74008983373642e-05,0.0
case_B__VS__case_A,2324,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g01_c03.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.9924788475036621,0.9993082284927368,0.9966438412666321,1.0,1,0.0011536777019500732,0.0
case_B__VS__case_A,2325,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g01_c04.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.944948673248291,0.9973748326301575,0.9792875051498413,1.0,1,0.006630033254623413,0.0
case_B__VS__case_A,2326,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g01_c05.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.9991363286972046,0.9999685287475586,0.9997388124465942,1.0,1,3.513437695801258e-05,0.0
case_B__VS__case_A,2327,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g01_c06.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.9809651374816895,0.9986740350723267,0.9922000169754028,1.0,1,0.002606470137834549,0.0
case_B__VS__case_A,2328,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g01_c07.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.9995811581611633,0.9999767541885376,0.9998676180839539,1.0,1,2.2586318664252758e-05,0.0
case_B__VS__case_A,2329,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g02_c01.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.9331534504890442,0.9823428392410278,0.9589278101921082,1.0,1,0.013395324349403381,0.0
case_B__VS__case_A,2330,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g02_c02.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.6301724314689636,0.5728663206100464,0.6251102685928345,0.75,2,0.04106646776199341,0.25
case_B__VS__case_A,2331,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g02_c03.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.9265782237052917,0.9651230573654175,0.9480912089347839,1.0,1,0.0134524405002594,0.0
case_B__VS__case_A,2332,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g02_c04.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.6977051496505737,0.8056219220161438,0.7478845119476318,0.95,2,0.048761725425720215,0.050000011920928955
case_B__VS__case_A,2333,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g02_c05.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.9995554089546204,0.9956515431404114,0.9995573163032532,1.0,1,0.00011374382302165031,0.0
case_B__VS__case_A,2334,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g02_c06.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.8145099878311157,0.8438597917556763,0.8356095552444458,0.95,2,0.04012677073478699,0.050000011920928955
case_B__VS__case_A,2335,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g02_c07.jpg,61,100,100,65,61,True,False,True,True,True,True,False,0.5082575678825378,0.25166335701942444,0.37806111574172974,0.6,2,0.09638094902038574,0.3999999761581421
case_B__VS__case_A,2336,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g03_c01.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.9989994168281555,0.999958336353302,0.9997232556343079,1.0,1,3.754952922463417e-05,0.0
case_B__VS__case_A,2337,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g03_c02.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.9976876974105835,0.9981983304023743,0.9992060661315918,1.0,1,0.00012342305853962898,0.0
case_B__VS__case_A,2338,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g03_c03.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.9996166229248047,0.9999902844429016,0.9998915791511536,1.0,1,1.2607197277247906e-05,0.0
case_B__VS__case_A,2339,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g03_c04.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.9986909031867981,0.9999865293502808,0.9997221231460571,1.0,1,3.142072819173336e-05,0.0
case_B__VS__case_A,2340,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g03_c05.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.9997437596321106,0.9986743927001953,0.999909520149231,1.0,1,9.57300653681159e-06,0.0
case_B__VS__case_A,2341,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g03_c06.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.9959368705749512,0.999538242816925,0.9984617233276367,1.0,1,0.0002666991204023361,0.0
case_B__VS__case_A,2342,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g03_c07.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.9960904121398926,0.9998529553413391,0.9987627267837524,1.0,1,0.00021341163665056229,0.0
case_B__VS__case_A,2343,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g04_c01.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.9998067021369934,0.9999990463256836,0.9999691843986511,1.0,1,3.3293908927589655e-06,0.0
case_B__VS__case_A,2344,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g04_c02.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.9994586706161499,0.9981684684753418,0.9998452067375183,1.0,1,3.552297130227089e-05,0.0
case_B__VS__case_A,2345,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g04_c03.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.9918157458305359,0.8954698443412781,0.9972732663154602,1.0,1,0.00041927024722099304,0.0
case_B__VS__case_A,2346,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g04_c04.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.9997656941413879,0.9998324513435364,0.9999715685844421,1.0,1,4.23428718931973e-06,0.0
case_B__VS__case_A,2347,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g04_c05.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.9915567636489868,0.8157197833061218,0.9973701238632202,1.0,1,0.0007946845144033432,0.0
case_B__VS__case_A,2348,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g04_c06.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.99945467710495,0.9997735023498535,0.9999043345451355,1.0,1,1.4962279237806797e-05,0.0
case_B__VS__case_A,2349,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g04_c07.jpg,61,61,66,61,61,True,True,False,True,True,False,False,0.4743458330631256,0.8177820444107056,0.6022740602493286,0.7,2,0.09672874212265015,0.30000001192092896
case_B__VS__case_A,2350,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g05_c01.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.9917089343070984,0.8555917739868164,0.9938551187515259,1.0,1,0.0025712773203849792,0.0
case_B__VS__case_A,2351,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g05_c02.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.9981589317321777,0.9985284805297852,0.998469352722168,1.0,1,0.00027515459805727005,0.0
case_B__VS__case_A,2352,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g05_c03.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.998399555683136,0.9999394416809082,0.9994939565658569,1.0,1,5.2513089030981064e-05,0.0
case_B__VS__case_A,2353,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g05_c04.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.9977548718452454,0.9999426007270813,0.9994405508041382,1.0,1,5.194125697016716e-05,0.0
case_B__VS__case_A,2354,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g05_c05.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.9982172250747681,0.9997957348823547,0.9992222785949707,1.0,1,8.758669719099998e-05,0.0
case_B__VS__case_A,2355,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g05_c06.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.9989635348320007,0.9999386072158813,0.9996439218521118,1.0,1,3.2797921448946e-05,0.0
case_B__VS__case_A,2356,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g05_c07.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.9987903833389282,0.9998825192451477,0.9994597434997559,1.0,1,6.552133709192276e-05,0.0
case_B__VS__case_A,2357,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g06_c01.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.9981149435043335,0.9776471853256226,0.9975060224533081,1.0,1,0.00036395713686943054,0.0
case_B__VS__case_A,2358,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g06_c02.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.9983972311019897,0.9995858073234558,0.999674916267395,1.0,1,6.624870002269745e-05,0.0
case_B__VS__case_A,2359,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g06_c03.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.994265079498291,0.9944360852241516,0.9956790208816528,1.0,1,0.0010481011122465134,0.0
case_B__VS__case_A,2360,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g06_c04.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.9991639852523804,0.9992974996566772,0.9993709325790405,1.0,1,7.534446194767952e-05,0.0
case_B__VS__case_A,2361,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g06_c05.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.9967206716537476,0.967178463935852,0.994817852973938,1.0,1,0.0006749257445335388,0.0
case_B__VS__case_A,2362,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g06_c06.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.9990523457527161,0.9994264841079712,0.9993300437927246,1.0,1,6.943568587303162e-05,0.0
case_B__VS__case_A,2363,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g07_c01.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.961946964263916,0.9895256757736206,0.9802865982055664,1.0,1,0.007155157625675201,0.0
case_B__VS__case_A,2364,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g07_c02.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.9979300498962402,0.9999785423278809,0.9995552897453308,1.0,1,4.727812483906746e-05,0.0
case_B__VS__case_A,2365,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g07_c03.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.6904860734939575,0.9438835978507996,0.8499280214309692,1.0,1,0.03117087483406067,0.0
case_B__VS__case_A,2366,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g07_c04.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.9981341361999512,0.9997594952583313,0.9991754293441772,1.0,1,5.6030694395303726e-05,0.0
case_B__VS__case_A,2367,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g07_c05.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.927446186542511,0.9304273724555969,0.9612488746643066,1.0,1,0.01150447130203247,0.0
case_B__VS__case_A,2368,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g07_c06.jpg,61,64,64,64,64,False,False,False,False,False,False,True,0.975836455821991,0.5277897119522095,0.9423783421516418,1.0,1,0.01525956392288208,0.0
case_B__VS__case_A,2369,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Flute/v_PlayingFlute_g07_c07.jpg,61,61,61,61,61,True,True,False,False,False,False,True,0.9858905673027039,0.9888238906860352,0.9901826977729797,1.0,1,0.0028174296021461487,0.0
case_B__VS__case_A,2370,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Guitar/v_PlayingGuitar_g01_c01.jpg,62,62,62,62,62,True,True,False,False,False,False,True,0.9915294647216797,0.9999895095825195,0.9994561076164246,1.0,1,8.100271224975586e-05,0.0
case_B__VS__case_A,2371,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Guitar/v_PlayingGuitar_g01_c02.jpg,62,62,62,62,62,True,True,False,False,False,False,True,0.9897664189338684,0.999991238117218,0.9994674921035767,1.0,1,7.608812302350998e-05,0.0
case_B__VS__case_A,2372,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Guitar/v_PlayingGuitar_g01_c03.jpg,62,62,62,62,62,True,True,False,False,False,False,True,0.9882216453552246,0.9999907612800598,0.9993196725845337,1.0,1,9.696464985609055e-05,0.0
case_B__VS__case_A,2373,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Guitar/v_PlayingGuitar_g01_c04.jpg,62,62,62,62,62,True,True,False,False,False,False,True,0.9985668063163757,0.9999977350234985,0.9999022483825684,1.0,1,1.3791373930871487e-05,0.0
case_B__VS__case_A,2374,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Guitar/v_PlayingGuitar_g01_c05.jpg,62,62,62,62,62,True,True,False,False,False,False,True,0.9825544357299805,0.9999868273735046,0.9991887807846069,1.0,1,0.00011601950973272324,0.0
case_B__VS__case_A,2375,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Guitar/v_PlayingGuitar_g01_c06.jpg,62,62,62,62,62,True,True,False,False,False,False,True,0.9932592511177063,0.9999809265136719,0.9993804097175598,1.0,1,9.298371151089668e-05,0.0
case_B__VS__case_A,2376,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Guitar/v_PlayingGuitar_g02_c01.jpg,62,62,62,62,62,True,True,False,False,False,False,True,0.9905421137809753,0.9999982118606567,0.9996806979179382,1.0,1,5.3799943998456e-05,0.0
case_B__VS__case_A,2377,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Guitar/v_PlayingGuitar_g02_c02.jpg,62,62,62,62,62,True,True,False,False,False,False,True,0.9822909235954285,0.9999963045120239,0.9994179010391235,1.0,1,9.147636592388153e-05,0.0
case_B__VS__case_A,2378,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Guitar/v_PlayingGuitar_g02_c03.jpg,62,62,62,62,62,True,True,False,False,False,False,True,0.9783855676651001,0.9999960064888,0.9991580247879028,1.0,1,0.00013671256601810455,0.0
case_B__VS__case_A,2379,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Guitar/v_PlayingGuitar_g02_c04.jpg,62,62,62,62,62,True,True,False,False,False,False,True,0.9862844347953796,0.9999953508377075,0.9994133114814758,1.0,1,9.995978325605392e-05,0.0
case_B__VS__case_A,2380,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Guitar/v_PlayingGuitar_g03_c01.jpg,62,62,62,62,62,True,True,False,False,False,False,True,0.9982367753982544,0.9999896883964539,0.9997280836105347,1.0,1,5.133938975632191e-05,0.0
case_B__VS__case_A,2381,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Guitar/v_PlayingGuitar_g03_c02.jpg,62,62,62,62,62,True,True,False,False,False,False,True,0.9961708784103394,0.9999643564224243,0.9992815852165222,1.0,1,0.00016329530626535416,0.0
case_B__VS__case_A,2382,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Guitar/v_PlayingGuitar_g03_c03.jpg,62,62,62,62,62,True,True,False,False,False,False,True,0.9951130747795105,0.999951183795929,0.9991046786308289,1.0,1,0.00014898180961608887,0.0
case_B__VS__case_A,2383,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Guitar/v_PlayingGuitar_g03_c04.jpg,62,62,62,62,62,True,True,False,False,False,False,True,0.9947773814201355,0.9999796748161316,0.9993189573287964,1.0,1,0.00012417929247021675,0.0
case_B__VS__case_A,2384,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Guitar/v_PlayingGuitar_g03_c05.jpg,62,62,62,62,62,True,True,False,False,False,False,True,0.99854576587677,0.9999807476997375,0.9996984601020813,1.0,1,5.109328776597977e-05,0.0
case_B__VS__case_A,2385,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Guitar/v_PlayingGuitar_g03_c06.jpg,62,62,62,62,62,True,True,False,False,False,False,True,0.9987357258796692,0.999982476234436,0.9997738003730774,1.0,1,4.108785651624203e-05,0.0
case_B__VS__case_A,2386,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Guitar/v_PlayingGuitar_g03_c07.jpg,62,62,62,62,62,True,True,False,False,False,False,True,0.997393012046814,0.9999867677688599,0.9995847940444946,1.0,1,7.490301504731178e-05,0.0
case_B__VS__case_A,2387,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Guitar/v_PlayingGuitar_g04_c01.jpg,62,62,62,62,62,True,True,False,False,False,False,True,0.9852359890937805,0.9997580647468567,0.9977575540542603,1.0,1,0.0004548709839582443,0.0
case_B__VS__case_A,2388,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Guitar/v_PlayingGuitar_g04_c02.jpg,62,62,62,62,62,True,True,False,False,False,False,True,0.9745905995368958,0.9997392892837524,0.9968593716621399,1.0,1,0.0006004814058542252,0.0
case_B__VS__case_A,2389,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Guitar/v_PlayingGuitar_g04_c03.jpg,62,62,62,62,62,True,True,False,False,False,False,True,0.9844338297843933,0.9999173879623413,0.9983257055282593,1.0,1,0.0002486361190676689,0.0
case_B__VS__case_A,2390,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Playing_Guitar/v_PlayingGuitar_g04_c04.jpg,62,62,62,62,62,True,True,False,False,False,False,True,0.9802047610282898,0.9999822378158569,0.9984849095344543,1.0,1,0.00019225478172302246,0.0
