pair_name,branch,sample_index,sample_id,label,pred_mc_prob_mean,correct_mc_prob_mean,mc_logit_std_mean,mc_logit_l2_to_mean,mc_prob_l1_to_mean,sample_agreement,num_unique_preds,mutual_information,variation_ratio
case_B__VS__case_A,rep,2942,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g01_c02.jpg,78,92,False,2.0899252891540527,20.843196868896484,0.47972384095191956,0.8,3,0.2653418183326721,0.19999998807907104
case_B__VS__case_A,rep,2943,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g01_c03.jpg,78,35,False,2.0033693313598633,19.945894241333008,0.6025031805038452,0.4,3,0.29145902395248413,0.6000000238418579
case_B__VS__case_A,rep,2944,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g01_c04.jpg,78,78,True,2.047109842300415,20.414936065673828,0.6571736335754395,0.7,3,0.35881882905960083,0.30000001192092896
case_B__VS__case_A,rep,2945,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g01_c05.jpg,78,92,False,2.026522159576416,20.29034423828125,0.7491689920425415,0.5,5,0.4601633548736572,0.5
case_B__VS__case_A,rep,2946,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g01_c06.jpg,78,92,False,1.9210610389709473,19.10321044921875,0.6394264698028564,0.5,3,0.3268032670021057,0.5
case_B__VS__case_A,rep,2947,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g01_c07.jpg,78,78,True,1.934834361076355,19.199687957763672,0.7902036905288696,0.55,4,0.46099209785461426,0.44999998807907104
case_B__VS__case_A,rep,2948,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g02_c01.jpg,78,39,False,2.177433490753174,21.640350341796875,0.7695818543434143,0.6,4,0.5126736164093018,0.3999999761581421
case_B__VS__case_A,rep,2949,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g02_c02.jpg,78,93,False,2.1482837200164795,21.392770767211914,0.3857693374156952,0.95,2,0.2646027207374573,0.050000011920928955
case_B__VS__case_A,rep,2950,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g02_c03.jpg,78,93,False,2.2781686782836914,22.575159072875977,0.796111524105072,0.4,3,0.49779224395751953,0.6000000238418579
case_B__VS__case_A,rep,2951,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g02_c04.jpg,78,78,True,2.0677945613861084,20.490962982177734,0.8066444396972656,0.4,3,0.48532646894454956,0.6000000238418579
case_B__VS__case_A,rep,2952,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g02_c05.jpg,78,93,False,2.1097781658172607,21.017017364501953,0.6983197331428528,0.7,4,0.4313955307006836,0.30000001192092896
case_B__VS__case_A,rep,2953,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g02_c06.jpg,78,78,True,2.2677292823791504,22.41102409362793,0.7747159600257874,0.7,4,0.535754382610321,0.30000001192092896
case_B__VS__case_A,rep,2954,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g02_c07.jpg,78,39,False,2.2711074352264404,22.46821403503418,0.7760631442070007,0.65,4,0.5380481481552124,0.3500000238418579
case_B__VS__case_A,rep,2955,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g03_c01.jpg,78,50,False,2.024721622467041,20.34257698059082,0.7102068662643433,0.55,3,0.39024150371551514,0.44999998807907104
case_B__VS__case_A,rep,2956,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g03_c02.jpg,78,39,False,2.0111005306243896,20.22840118408203,0.6927093863487244,0.65,2,0.4070034623146057,0.3500000238418579
case_B__VS__case_A,rep,2957,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g03_c03.jpg,78,39,False,2.262667179107666,22.797988891601562,0.7050498127937317,0.6,3,0.4574296474456787,0.3999999761581421
case_B__VS__case_A,rep,2958,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g03_c04.jpg,78,6,False,2.1989388465881348,22.12807273864746,0.27451539039611816,0.95,2,0.1598527729511261,0.050000011920928955
case_B__VS__case_A,rep,2959,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g03_c05.jpg,78,50,False,2.1404569149017334,21.549924850463867,0.7481352090835571,0.55,3,0.4440092444419861,0.44999998807907104
case_B__VS__case_A,rep,2960,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g03_c06.jpg,78,50,False,2.0833120346069336,20.97694206237793,0.7316164970397949,0.45,3,0.4459121823310852,0.550000011920929
case_B__VS__case_A,rep,2961,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g04_c01.jpg,78,78,True,2.241438865661621,22.303110122680664,0.05199197679758072,1.0,1,0.03867471218109131,0.0
case_B__VS__case_A,rep,2962,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g04_c02.jpg,78,92,False,2.051720142364502,20.3486328125,0.7273074388504028,0.45,3,0.40924131870269775,0.550000011920929
case_B__VS__case_A,rep,2963,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g04_c03.jpg,78,35,False,2.271704912185669,22.268177032470703,0.42919325828552246,0.8,2,0.19522535800933838,0.19999998807907104
case_B__VS__case_A,rep,2964,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g04_c04.jpg,78,78,True,2.0302255153656006,20.22376251220703,0.0020581246353685856,1.0,1,0.0014861361123621464,0.0
case_B__VS__case_A,rep,2965,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g04_c05.jpg,78,78,True,2.3556063175201416,23.29946517944336,0.051147330552339554,1.0,1,0.03352852910757065,0.0
case_B__VS__case_A,rep,2966,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g05_c01.jpg,78,78,True,2.272404670715332,22.846689224243164,0.7703800201416016,0.6,3,0.4693375825881958,0.3999999761581421
case_B__VS__case_A,rep,2967,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g05_c02.jpg,78,78,True,2.158494710922241,21.515003204345703,0.03391629457473755,1.0,1,0.023014381527900696,0.0
case_B__VS__case_A,rep,2968,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g05_c03.jpg,78,78,True,2.2841782569885254,22.750871658325195,0.3019140362739563,0.95,2,0.1753540337085724,0.050000011920928955
case_B__VS__case_A,rep,2969,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g05_c04.jpg,78,78,True,2.169663906097412,21.57182502746582,0.18934835493564606,1.0,1,0.12051606178283691,0.0
case_B__VS__case_A,rep,2970,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g05_c05.jpg,78,78,True,2.231382369995117,22.242259979248047,0.3307960629463196,0.95,2,0.23168885707855225,0.050000011920928955
case_B__VS__case_A,rep,2971,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g05_c06.jpg,78,78,True,2.0987632274627686,21.01658821105957,0.04995981603860855,1.0,1,0.029007449746131897,0.0
case_B__VS__case_A,rep,2972,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g05_c07.jpg,78,78,True,2.1971325874328613,21.97787094116211,0.5493961572647095,0.8,4,0.33266717195510864,0.19999998807907104
case_B__VS__case_A,rep,2973,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g06_c01.jpg,78,92,False,2.0054025650024414,19.9749755859375,0.7483897805213928,0.7,4,0.488384485244751,0.30000001192092896
case_B__VS__case_A,rep,2974,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g06_c02.jpg,78,92,False,2.028327465057373,20.21172523498535,0.5353605151176453,0.7,3,0.25859540700912476,0.30000001192092896
case_B__VS__case_A,rep,2975,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g06_c03.jpg,78,92,False,2.0330443382263184,20.307575225830078,0.3355626165866852,0.95,2,0.2161354422569275,0.050000011920928955
case_B__VS__case_A,rep,2976,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g06_c04.jpg,78,92,False,2.030266046524048,20.258769989013672,0.6486972570419312,0.55,4,0.34361177682876587,0.44999998807907104
case_B__VS__case_A,rep,2977,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g06_c05.jpg,78,92,False,2.0903284549713135,20.91483497619629,0.266463041305542,1.0,1,0.13426515460014343,0.0
case_B__VS__case_A,rep,2978,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g06_c06.jpg,78,92,False,2.2429511547088623,22.498065948486328,0.6109309196472168,0.6,3,0.3039820194244385,0.3999999761581421
case_B__VS__case_A,rep,2979,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g06_c07.jpg,78,92,False,2.003492832183838,20.0605525970459,0.6269980669021606,0.65,4,0.367914080619812,0.3500000238418579
case_B__VS__case_A,rep,2980,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g07_c01.jpg,78,92,False,2.202725648880005,22.038238525390625,0.27135616540908813,0.95,2,0.15026232600212097,0.050000011920928955
case_B__VS__case_A,rep,2981,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g07_c02.jpg,78,78,True,2.4742259979248047,24.539287567138672,0.8157760500907898,0.55,3,0.45181965827941895,0.44999998807907104
case_B__VS__case_A,rep,2982,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g07_c03.jpg,78,92,False,2.077594757080078,20.797624588012695,0.6280450820922852,0.65,6,0.39841508865356445,0.3500000238418579
case_B__VS__case_A,rep,2983,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g07_c04.jpg,78,78,True,2.1372761726379395,21.533536911010742,0.7375873327255249,0.5,3,0.3918914794921875,0.5
case_B__VS__case_A,rep,2984,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g07_c05.jpg,78,92,False,2.065666675567627,20.646448135375977,0.18958701193332672,1.0,1,0.08135777711868286,0.0
case_B__VS__case_A,rep,2985,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g07_c06.jpg,78,92,False,2.1420516967773438,21.451576232910156,0.5146813988685608,0.8,3,0.27743566036224365,0.19999998807907104
case_B__VS__case_A,rep,2986,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Shotput/v_Shotput_g07_c07.jpg,78,78,True,2.158264398574829,21.688678741455078,0.34095683693885803,0.95,2,0.21533846855163574,0.050000011920928955
case_B__VS__case_A,rep,2987,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skate_Boarding/v_SkateBoarding_g01_c01.jpg,79,79,True,2.100541114807129,21.084199905395508,0.43367332220077515,0.9,2,0.23312899470329285,0.10000002384185791
case_B__VS__case_A,rep,2988,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skate_Boarding/v_SkateBoarding_g01_c02.jpg,79,79,True,2.106109857559204,21.0753116607666,0.05401073768734932,1.0,1,0.03582749515771866,0.0
case_B__VS__case_A,rep,2989,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skate_Boarding/v_SkateBoarding_g01_c03.jpg,79,80,False,1.6743746995925903,16.901458740234375,0.1970350593328476,0.95,2,0.07321912050247192,0.050000011920928955
case_B__VS__case_A,rep,2990,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skate_Boarding/v_SkateBoarding_g01_c04.jpg,79,79,True,1.9004136323928833,18.93951416015625,0.1916450709104538,0.95,2,0.08730578422546387,0.050000011920928955
case_B__VS__case_A,rep,2991,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skate_Boarding/v_SkateBoarding_g02_c01.jpg,79,39,False,2.3000638484954834,22.750202178955078,0.6161329746246338,0.8,2,0.39563530683517456,0.19999998807907104
case_B__VS__case_A,rep,2992,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skate_Boarding/v_SkateBoarding_g02_c02.jpg,79,79,True,2.1759462356567383,21.768096923828125,0.05110933259129524,1.0,1,0.031493641436100006,0.0
case_B__VS__case_A,rep,2993,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skate_Boarding/v_SkateBoarding_g02_c03.jpg,79,73,False,1.9381520748138428,19.008037567138672,0.5049546957015991,0.85,2,0.27255022525787354,0.1499999761581421
case_B__VS__case_A,rep,2994,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skate_Boarding/v_SkateBoarding_g02_c04.jpg,79,79,True,1.955674171447754,19.550716400146484,0.00012984289787709713,1.0,1,5.2264309488236904e-05,0.0
case_B__VS__case_A,rep,2995,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skate_Boarding/v_SkateBoarding_g02_c05.jpg,79,79,True,1.6407146453857422,16.484838485717773,2.7391573894419707e-05,1.0,1,9.163806680589914e-06,0.0
case_B__VS__case_A,rep,2996,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skate_Boarding/v_SkateBoarding_g02_c06.jpg,79,79,True,1.8759292364120483,18.794597625732422,0.053444139659404755,1.0,1,0.03836800158023834,0.0
case_B__VS__case_A,rep,2997,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skate_Boarding/v_SkateBoarding_g03_c01.jpg,79,79,True,1.8394479751586914,18.472957611083984,2.0073644918738864e-05,1.0,1,8.059170795604587e-06,0.0
case_B__VS__case_A,rep,2998,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skate_Boarding/v_SkateBoarding_g03_c02.jpg,79,79,True,1.7736858129501343,17.89828109741211,6.0585152823477983e-05,1.0,1,1.7106765881180763e-05,0.0
case_B__VS__case_A,rep,2999,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skate_Boarding/v_SkateBoarding_g03_c03.jpg,79,79,True,2.056533098220825,20.762338638305664,0.0037070487160235643,1.0,1,0.001818259246647358,0.0
case_B__VS__case_A,rep,3000,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skate_Boarding/v_SkateBoarding_g03_c04.jpg,79,79,True,2.258884906768799,22.458072662353516,0.37716707587242126,0.9,2,0.21518129110336304,0.10000002384185791
case_B__VS__case_A,rep,3001,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skate_Boarding/v_SkateBoarding_g04_c01.jpg,79,79,True,1.9733898639678955,19.399410247802734,0.02720625139772892,1.0,1,0.017279762774705887,0.0
case_B__VS__case_A,rep,3002,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skate_Boarding/v_SkateBoarding_g04_c02.jpg,79,79,True,2.419003963470459,23.86865234375,0.0326058529317379,1.0,1,0.01648584008216858,0.0
case_B__VS__case_A,rep,3003,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skate_Boarding/v_SkateBoarding_g04_c03.jpg,79,79,True,2.5135858058929443,24.882295608520508,0.06745566427707672,1.0,1,0.03751689940690994,0.0
case_B__VS__case_A,rep,3004,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skate_Boarding/v_SkateBoarding_g04_c04.jpg,79,79,True,2.5894269943237305,25.070465087890625,0.015726935118436813,1.0,1,0.011773299425840378,0.0
case_B__VS__case_A,rep,3005,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skate_Boarding/v_SkateBoarding_g04_c05.jpg,79,79,True,2.3562309741973877,22.898780822753906,0.4061385989189148,0.9,3,0.2831268310546875,0.10000002384185791
case_B__VS__case_A,rep,3006,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skate_Boarding/v_SkateBoarding_g05_c01.jpg,79,79,True,2.080305814743042,20.28206443786621,0.007655762135982513,1.0,1,0.004599785432219505,0.0
case_B__VS__case_A,rep,3007,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skate_Boarding/v_SkateBoarding_g05_c02.jpg,79,79,True,2.3018858432769775,22.508563995361328,0.18746212124824524,0.95,2,0.10689200460910797,0.050000011920928955
case_B__VS__case_A,rep,3008,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skate_Boarding/v_SkateBoarding_g05_c03.jpg,79,79,True,2.3085122108459473,22.618555068969727,0.02184488996863365,1.0,1,0.013065222650766373,0.0
case_B__VS__case_A,rep,3009,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skate_Boarding/v_SkateBoarding_g05_c04.jpg,79,79,True,2.450007438659668,24.068248748779297,0.010055100545287132,1.0,1,0.006482604891061783,0.0
case_B__VS__case_A,rep,3010,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skate_Boarding/v_SkateBoarding_g06_c01.jpg,79,79,True,2.144996404647827,20.9445743560791,0.0856461301445961,1.0,1,0.05101339519023895,0.0
case_B__VS__case_A,rep,3011,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skate_Boarding/v_SkateBoarding_g06_c02.jpg,79,79,True,2.271517515182495,22.324909210205078,0.01925612986087799,1.0,1,0.01263185404241085,0.0
case_B__VS__case_A,rep,3012,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skate_Boarding/v_SkateBoarding_g06_c03.jpg,79,79,True,2.448504686355591,24.200979232788086,0.5586276054382324,0.85,4,0.43586966395378113,0.1499999761581421
case_B__VS__case_A,rep,3013,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skate_Boarding/v_SkateBoarding_g06_c04.jpg,79,79,True,2.644533395767212,25.950307846069336,0.18130721151828766,1.0,1,0.11095985770225525,0.0
case_B__VS__case_A,rep,3014,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skate_Boarding/v_SkateBoarding_g07_c01.jpg,79,79,True,2.4253809452056885,23.658763885498047,0.25306445360183716,0.9,2,0.158359557390213,0.10000002384185791
case_B__VS__case_A,rep,3015,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skate_Boarding/v_SkateBoarding_g07_c02.jpg,79,79,True,2.0949718952178955,20.4433536529541,0.05997951701283455,1.0,1,0.04197373986244202,0.0
case_B__VS__case_A,rep,3016,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skate_Boarding/v_SkateBoarding_g07_c03.jpg,79,35,False,2.3968842029571533,23.4990234375,0.9164613485336304,0.4,4,0.6349343061447144,0.6000000238418579
case_B__VS__case_A,rep,3017,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skate_Boarding/v_SkateBoarding_g07_c04.jpg,79,83,False,1.9551811218261719,19.29069709777832,0.3819412589073181,0.7,2,0.13998079299926758,0.30000001192092896
case_B__VS__case_A,rep,3018,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skate_Boarding/v_SkateBoarding_g07_c05.jpg,79,79,True,2.7402687072753906,26.571216583251953,0.24014754593372345,0.95,2,0.13710910081863403,0.050000011920928955
case_B__VS__case_A,rep,3019,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skiing/v_Skiing_g01_c01.jpg,80,80,True,2.09201979637146,20.537822723388672,0.11225880682468414,1.0,1,0.06419254094362259,0.0
case_B__VS__case_A,rep,3020,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skiing/v_Skiing_g01_c02.jpg,80,80,True,1.939975380897522,19.05080795288086,0.00524736475199461,1.0,1,0.002507610246539116,0.0
case_B__VS__case_A,rep,3021,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skiing/v_Skiing_g01_c03.jpg,80,48,False,1.9145163297653198,18.847774505615234,0.008899216540157795,1.0,1,0.0031341146677732468,0.0
case_B__VS__case_A,rep,3022,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skiing/v_Skiing_g01_c04.jpg,80,80,True,1.956235647201538,18.902591705322266,0.0038347672671079636,1.0,1,0.002069065347313881,0.0
case_B__VS__case_A,rep,3023,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skiing/v_Skiing_g01_c05.jpg,80,80,True,2.139164686203003,21.218366622924805,0.3920619785785675,0.85,3,0.19825339317321777,0.1499999761581421
case_B__VS__case_A,rep,3024,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skiing/v_Skiing_g01_c06.jpg,80,82,False,1.9442100524902344,19.16232681274414,0.4928474426269531,0.6,2,0.18697494268417358,0.3999999761581421
case_B__VS__case_A,rep,3025,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skiing/v_Skiing_g02_c01.jpg,80,80,True,2.368448495864868,22.989641189575195,0.011104917153716087,1.0,1,0.0057990662753582,0.0
case_B__VS__case_A,rep,3026,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skiing/v_Skiing_g02_c02.jpg,80,80,True,2.220499277114868,21.878498077392578,0.00012358800449874252,1.0,1,6.842153379693627e-05,0.0
case_B__VS__case_A,rep,3027,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skiing/v_Skiing_g02_c03.jpg,80,80,True,2.482837200164795,24.268672943115234,0.0017331431154161692,1.0,1,0.001068231649696827,0.0
case_B__VS__case_A,rep,3028,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skiing/v_Skiing_g02_c04.jpg,80,80,True,2.1957688331604004,21.492374420166016,0.001001147204078734,1.0,1,0.0005341747310012579,0.0
case_B__VS__case_A,rep,3029,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skiing/v_Skiing_g02_c05.jpg,80,80,True,2.5225939750671387,24.549272537231445,0.0015382872661575675,1.0,1,0.0009163445793092251,0.0
case_B__VS__case_A,rep,3030,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skiing/v_Skiing_g03_c01.jpg,80,80,True,1.8702809810638428,18.74629020690918,0.0004845087823923677,1.0,1,0.00026420317590236664,0.0
case_B__VS__case_A,rep,3031,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skiing/v_Skiing_g03_c02.jpg,80,80,True,1.9047720432281494,18.5755672454834,0.0002612751559354365,1.0,1,0.00011181295849382877,0.0
case_B__VS__case_A,rep,3032,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skiing/v_Skiing_g03_c03.jpg,80,80,True,2.276918888092041,22.32101058959961,0.16640247404575348,1.0,1,0.09213286638259888,0.0
case_B__VS__case_A,rep,3033,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skiing/v_Skiing_g03_c04.jpg,80,80,True,2.1391994953155518,21.152734756469727,0.06139232963323593,1.0,1,0.031176261603832245,0.0
case_B__VS__case_A,rep,3034,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skiing/v_Skiing_g03_c05.jpg,80,80,True,1.8882884979248047,18.504465103149414,0.0012041681911796331,1.0,1,0.0005586976185441017,0.0
case_B__VS__case_A,rep,3035,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skiing/v_Skiing_g03_c06.jpg,80,80,True,1.9205468893051147,19.132816314697266,0.0005974211380816996,1.0,1,0.0002522948198020458,0.0
case_B__VS__case_A,rep,3036,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skiing/v_Skiing_g03_c07.jpg,80,80,True,2.005930185317993,19.775188446044922,0.0012655664468184114,1.0,1,0.0007892819121479988,0.0
case_B__VS__case_A,rep,3037,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skiing/v_Skiing_g04_c01.jpg,80,87,False,2.003347158432007,19.629915237426758,0.49361252784729004,0.75,2,0.2126532793045044,0.25
case_B__VS__case_A,rep,3038,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skiing/v_Skiing_g04_c02.jpg,80,80,True,2.1231510639190674,20.90443992614746,0.11830176413059235,1.0,1,0.08232192695140839,0.0
case_B__VS__case_A,rep,3039,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skiing/v_Skiing_g04_c03.jpg,80,80,True,1.9930261373519897,19.45775032043457,0.00031033920822665095,1.0,1,0.0001665755407884717,0.0
case_B__VS__case_A,rep,3040,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skiing/v_Skiing_g04_c04.jpg,80,80,True,2.3104732036590576,22.851852416992188,0.2858794629573822,0.9,2,0.1777387261390686,0.10000002384185791
case_B__VS__case_A,rep,3041,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skiing/v_Skiing_g04_c05.jpg,80,80,True,1.9040781259536743,18.77552604675293,0.09408561140298843,1.0,1,0.05139303207397461,0.0
case_B__VS__case_A,rep,3042,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skiing/v_Skiing_g04_c06.jpg,80,80,True,2.0504112243652344,20.081165313720703,0.000870866235345602,1.0,1,0.0005303823854774237,0.0
case_B__VS__case_A,rep,3043,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skiing/v_Skiing_g04_c07.jpg,80,87,False,2.024217367172241,19.71548843383789,0.28863486647605896,1.0,1,0.10581418871879578,0.0
case_B__VS__case_A,rep,3044,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skiing/v_Skiing_g05_c01.jpg,80,80,True,2.1775009632110596,21.314517974853516,0.0003925770870409906,1.0,1,0.00021097413264214993,0.0
case_B__VS__case_A,rep,3045,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skiing/v_Skiing_g05_c02.jpg,80,80,True,1.9123536348342896,18.93111801147461,1.739266372169368e-05,1.0,1,6.332251359708607e-06,0.0
case_B__VS__case_A,rep,3046,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Skiing/v_Skiing_g05_c03.jpg,80,80,True,2.0352141857147217,20.160696029663086,0.18489006161689758,0.95,2,0.11442151665687561,0.050000011920928955
