dataset,shots,seed,split,sample_index,label,MMRL_case,MMRL_pred,MMRL_correct,MMRL_conf,MMRL_entropy,MMRL_margin,Bayes_case,Bayes_PM_pred,Bayes_PM_correct,Bayes_PM_conf,Bayes_PM_entropy,Bayes_PM_margin,MC_fusion_prob_mean_pred,MC_fusion_prob_mean_correct,MC_fusion_MI,MC_fusion_variation_ratio,MC_fusion_sample_agreement,paired_case_type,difficulty_group
caltech101,16,1,test,1468,46,MMRL_caltech101_16shot_seed1,46,1,0.9999982118606567,3.320223913760856e-05,0.9999976754188538,BayesMMRL_caltech101_16shot_seed1,46,1,0.9999998807907104,4.304013600631151e-06,0.9999998211860657,46,1,-6.13658812653739e-08,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1469,46,MMRL_caltech101_16shot_seed1,46,1,0.999829888343811,0.002100582467392087,0.9997828006744385,BayesMMRL_caltech101_16shot_seed1,46,1,0.999974250793457,0.00037954136496409774,0.9999706745147705,46,1,3.8643775042146444e-06,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1470,46,MMRL_caltech101_16shot_seed1,46,1,0.9876008033752441,0.07644282281398773,0.977368950843811,BayesMMRL_caltech101_16shot_seed1,46,1,0.9172168970108032,0.3282240927219391,0.8441799283027649,46,1,0.08762001991271973,0.09999996423721313,0.9000000357627869,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1471,46,MMRL_caltech101_16shot_seed1,46,1,0.9994634985923767,0.005686809308826923,0.999194324016571,BayesMMRL_caltech101_16shot_seed1,46,1,0.9998791217803955,0.0015208568656817079,0.9998273849487305,46,1,1.8953229300677776e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1472,46,MMRL_caltech101_16shot_seed1,46,1,0.9999892711639404,0.0001570261811139062,0.9999855160713196,BayesMMRL_caltech101_16shot_seed1,46,1,0.9999983310699463,2.8605743864318356e-05,0.9999980330467224,46,1,1.8061837181448936e-07,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1473,46,MMRL_caltech101_16shot_seed1,32,0,0.3096444010734558,2.014286756515503,0.05138781666755676,BayesMMRL_caltech101_16shot_seed1,72,0,0.3140203356742859,1.8953702449798584,0.018211930990219116,72,0,0.07753491401672363,0.5,0.5,both_wrong,ambiguous_by_Bayes_MC
caltech101,16,1,test,1474,46,MMRL_caltech101_16shot_seed1,46,1,0.9999749660491943,0.0003562821657396853,0.9999685287475586,BayesMMRL_caltech101_16shot_seed1,46,1,0.9999957084655762,6.902377208461985e-05,0.9999946355819702,46,1,4.5693741412833333e-07,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1475,46,MMRL_caltech101_16shot_seed1,46,1,0.9998632669448853,0.0016698602121323347,0.9998073577880859,BayesMMRL_caltech101_16shot_seed1,46,1,0.9999911785125732,0.0001382779300911352,0.9999894499778748,46,1,8.746283128857613e-07,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1476,46,MMRL_caltech101_16shot_seed1,46,1,0.9992805123329163,0.007189200259745121,0.9989005923271179,BayesMMRL_caltech101_16shot_seed1,46,1,0.9997687935829163,0.002587490016594529,0.9996343851089478,46,1,4.5821769163012505e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1477,46,MMRL_caltech101_16shot_seed1,46,1,0.9999861717224121,0.00020395145111251622,0.9999823570251465,BayesMMRL_caltech101_16shot_seed1,46,1,0.9999983310699463,2.7896097890334204e-05,0.9999978542327881,46,1,7.76999513618648e-08,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1478,46,MMRL_caltech101_16shot_seed1,46,1,0.9938085675239563,0.0480012446641922,0.9914609789848328,BayesMMRL_caltech101_16shot_seed1,46,1,0.9433906674385071,0.23394596576690674,0.8892830610275269,46,1,0.01589110493659973,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1479,46,MMRL_caltech101_16shot_seed1,46,1,0.9999829530715942,0.00024599829339422286,0.9999786019325256,BayesMMRL_caltech101_16shot_seed1,46,1,0.9999861717224121,0.00020310637773945928,0.9999833106994629,46,1,2.567758201621473e-06,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1480,46,MMRL_caltech101_16shot_seed1,46,1,0.9999222755432129,0.0010742255253717303,0.9999098181724548,BayesMMRL_caltech101_16shot_seed1,46,1,0.9999939203262329,9.69512911979109e-05,0.999992847442627,46,1,1.0048679541796446e-06,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1481,46,MMRL_caltech101_16shot_seed1,46,1,0.9999799728393555,0.00028675992507487535,0.9999738931655884,BayesMMRL_caltech101_16shot_seed1,46,1,0.9999969005584717,5.1522449211915955e-05,0.9999964237213135,46,1,3.3383912523277104e-07,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1482,46,MMRL_caltech101_16shot_seed1,46,1,0.999826967716217,0.002148021012544632,0.9997828602790833,BayesMMRL_caltech101_16shot_seed1,46,1,0.9999804496765137,0.00028717704117298126,0.9999767541885376,46,1,4.112982423976064e-06,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1483,46,MMRL_caltech101_16shot_seed1,46,1,0.9997536540031433,0.0028655007481575012,0.9996795654296875,BayesMMRL_caltech101_16shot_seed1,46,1,0.9999165534973145,0.0010251521598547697,0.9998679161071777,46,1,1.6335630789399147e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1484,46,MMRL_caltech101_16shot_seed1,46,1,0.9999908208847046,0.0001372338447254151,0.9999881386756897,BayesMMRL_caltech101_16shot_seed1,46,1,0.9999990463256836,1.7790602214518003e-05,0.9999988079071045,46,1,1.1686461220961064e-07,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1485,46,MMRL_caltech101_16shot_seed1,46,1,0.9999490976333618,0.0006670559523627162,0.9999251365661621,BayesMMRL_caltech101_16shot_seed1,46,1,0.9999953508377075,7.761158485664055e-05,0.9999945163726807,46,1,3.6750861909240484e-07,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1486,46,MMRL_caltech101_16shot_seed1,46,1,0.6122634410858154,1.0871134996414185,0.3382672667503357,BayesMMRL_caltech101_16shot_seed1,46,1,0.9258960485458374,0.349982887506485,0.8710410594940186,46,1,0.037780821323394775,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1487,46,MMRL_caltech101_16shot_seed1,46,1,0.9999786615371704,0.00029975909274071455,0.9999695420265198,BayesMMRL_caltech101_16shot_seed1,46,1,0.9999971389770508,4.822760820388794e-05,0.9999967217445374,46,1,2.9225702746771276e-07,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1488,46,MMRL_caltech101_16shot_seed1,46,1,0.999998927116394,2.062146450043656e-05,0.9999986886978149,BayesMMRL_caltech101_16shot_seed1,46,1,0.9999998807907104,3.751750227820594e-06,0.9999998807907104,46,1,3.6624896893044934e-08,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1489,46,MMRL_caltech101_16shot_seed1,46,1,0.999980092048645,0.0002775599714368582,0.9999691247940063,BayesMMRL_caltech101_16shot_seed1,46,1,0.9999911785125732,0.00012752320617437363,0.9999852776527405,46,1,1.270018401555717e-06,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1490,46,MMRL_caltech101_16shot_seed1,46,1,0.9998350143432617,0.0019489488331601024,0.9997729659080505,BayesMMRL_caltech101_16shot_seed1,46,1,0.9999675750732422,0.000435741210822016,0.9999498128890991,46,1,1.9781698938459158e-05,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1491,46,MMRL_caltech101_16shot_seed1,46,1,0.9999969005584717,5.1314036682015285e-05,0.9999964237213135,BayesMMRL_caltech101_16shot_seed1,46,1,0.9999997615814209,5.882141522306483e-06,0.9999997019767761,46,1,1.1487964002299123e-07,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1492,46,MMRL_caltech101_16shot_seed1,46,1,0.917935848236084,0.35986804962158203,0.8522771596908569,BayesMMRL_caltech101_16shot_seed1,46,1,0.9816348552703857,0.09770519286394119,0.9641872048377991,46,1,0.10891953110694885,0.050000011920928955,0.949999988079071,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1493,46,MMRL_caltech101_16shot_seed1,46,1,0.9999938011169434,9.675134788267314e-05,0.9999915957450867,BayesMMRL_caltech101_16shot_seed1,46,1,0.9999996423721313,6.806354576838203e-06,0.9999995827674866,46,1,6.448226486099884e-08,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1494,47,MMRL_caltech101_16shot_seed1,47,1,0.999975323677063,0.00033518008422106504,0.9999657869338989,BayesMMRL_caltech101_16shot_seed1,47,1,0.999958872795105,0.0005232120165601373,0.9999355673789978,47,1,1.8838036339730024e-06,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1495,47,MMRL_caltech101_16shot_seed1,47,1,0.9995424747467041,0.004930865950882435,0.999398946762085,BayesMMRL_caltech101_16shot_seed1,47,1,0.9992201328277588,0.007870507426559925,0.9990220069885254,47,1,4.1943974792957306e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1496,47,MMRL_caltech101_16shot_seed1,47,1,0.9921940565109253,0.0473768450319767,0.9846611618995667,BayesMMRL_caltech101_16shot_seed1,47,1,0.9634909629821777,0.16274280846118927,0.9278750419616699,47,1,0.002962663769721985,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1497,47,MMRL_caltech101_16shot_seed1,47,1,0.9167484641075134,0.3294444680213928,0.8442634344100952,BayesMMRL_caltech101_16shot_seed1,47,1,0.8828637003898621,0.47089576721191406,0.8006690740585327,47,1,0.006070822477340698,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1498,47,MMRL_caltech101_16shot_seed1,47,1,0.9997969269752502,0.0021409576293081045,0.9996391534805298,BayesMMRL_caltech101_16shot_seed1,47,1,0.9998830556869507,0.001370696583762765,0.9998165369033813,47,1,4.921224899590015e-06,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1499,47,MMRL_caltech101_16shot_seed1,47,1,0.9999691247940063,0.0004050428979098797,0.9999544620513916,BayesMMRL_caltech101_16shot_seed1,47,1,0.9999696016311646,0.0004037359030917287,0.9999597668647766,47,1,1.4036486390978098e-06,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1500,47,MMRL_caltech101_16shot_seed1,47,1,0.9999305009841919,0.000846151146106422,0.9998929500579834,BayesMMRL_caltech101_16shot_seed1,47,1,0.9998681545257568,0.0014985710149630904,0.9997798800468445,47,1,2.602348104119301e-06,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1501,47,MMRL_caltech101_16shot_seed1,47,1,0.9999195337295532,0.0009809350594878197,0.9998807907104492,BayesMMRL_caltech101_16shot_seed1,47,1,0.9999295473098755,0.0008718016906641424,0.9998916983604431,47,1,1.8713180907070637e-06,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1502,47,MMRL_caltech101_16shot_seed1,47,1,0.9999583959579468,0.0005368706188164651,0.999939501285553,BayesMMRL_caltech101_16shot_seed1,47,1,0.9999610185623169,0.0005239706952124834,0.999948263168335,47,1,9.182258509099483e-07,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1503,47,MMRL_caltech101_16shot_seed1,47,1,0.9999828338623047,0.00024363002739846706,0.999977171421051,BayesMMRL_caltech101_16shot_seed1,47,1,0.9999761581420898,0.0003376734093762934,0.9999697804450989,47,1,5.221227183938026e-07,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1504,47,MMRL_caltech101_16shot_seed1,47,1,0.9999688863754272,0.0004001630295533687,0.9999491572380066,BayesMMRL_caltech101_16shot_seed1,47,1,0.9999445676803589,0.0007077879272401333,0.9999171495437622,47,1,1.2639793567359447e-06,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1505,47,MMRL_caltech101_16shot_seed1,47,1,0.9955241680145264,0.032122135162353516,0.991823673248291,BayesMMRL_caltech101_16shot_seed1,47,1,0.9881368279457092,0.07262992113828659,0.9782270789146423,47,1,0.0005494430661201477,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1506,47,MMRL_caltech101_16shot_seed1,47,1,0.9999809265136719,0.00026469145086593926,0.9999732971191406,BayesMMRL_caltech101_16shot_seed1,47,1,0.9999711513519287,0.0003957857843488455,0.9999600052833557,47,1,6.67001586407423e-07,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1507,48,MMRL_caltech101_16shot_seed1,48,1,0.9997356534004211,0.0031387764029204845,0.9996783137321472,BayesMMRL_caltech101_16shot_seed1,48,1,0.9998518228530884,0.0018019455019384623,0.9998197555541992,48,1,7.032300345599651e-06,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1508,48,MMRL_caltech101_16shot_seed1,48,1,0.9997350573539734,0.0025907917879521847,0.9994946122169495,BayesMMRL_caltech101_16shot_seed1,48,1,0.9998041987419128,0.001930762198753655,0.9996174573898315,48,1,4.967907443642616e-06,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1509,48,MMRL_caltech101_16shot_seed1,48,1,0.9996103644371033,0.0035949114244431257,0.9992446303367615,BayesMMRL_caltech101_16shot_seed1,48,1,0.9999024868011475,0.0010670630726963282,0.999819278717041,48,1,9.106006473302841e-06,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1510,48,MMRL_caltech101_16shot_seed1,48,1,0.999843955039978,0.0016182414256036282,0.9997051954269409,BayesMMRL_caltech101_16shot_seed1,48,1,0.9998846054077148,0.0012643031077459455,0.999791145324707,48,1,7.794704288244247e-06,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1511,48,MMRL_caltech101_16shot_seed1,48,1,0.999936580657959,0.0008129146881401539,0.9999096989631653,BayesMMRL_caltech101_16shot_seed1,48,1,0.999982476234436,0.00024995661806315184,0.9999764561653137,48,1,1.1025113053619862e-06,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1512,48,MMRL_caltech101_16shot_seed1,48,1,0.9998592138290405,0.0015586637891829014,0.9997749924659729,BayesMMRL_caltech101_16shot_seed1,48,1,0.9999080896377563,0.001044294680468738,0.9998408555984497,48,1,5.389796569943428e-06,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1513,48,MMRL_caltech101_16shot_seed1,48,1,0.9997754693031311,0.0023558891844004393,0.9996232390403748,BayesMMRL_caltech101_16shot_seed1,48,1,0.9998856782913208,0.0012683672830462456,0.9998028874397278,48,1,7.309252396225929e-06,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1514,48,MMRL_caltech101_16shot_seed1,48,1,0.9999195337295532,0.0009401513962075114,0.9998671412467957,BayesMMRL_caltech101_16shot_seed1,48,1,0.9999655485153198,0.000445954647148028,0.9999513626098633,48,1,1.677399268373847e-06,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1515,48,MMRL_caltech101_16shot_seed1,48,1,0.9998910427093506,0.0011749062687158585,0.9997942447662354,BayesMMRL_caltech101_16shot_seed1,48,1,0.9999887943267822,0.00015837393584661186,0.9999824166297913,48,1,1.498658093623817e-06,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1516,48,MMRL_caltech101_16shot_seed1,48,1,0.9985707998275757,0.011831414885818958,0.9973203539848328,BayesMMRL_caltech101_16shot_seed1,48,1,0.9990121126174927,0.008700566366314888,0.9981945157051086,48,1,6.206473335623741e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1517,48,MMRL_caltech101_16shot_seed1,9,0,0.7052270770072937,0.6209251880645752,0.4121130704879761,BayesMMRL_caltech101_16shot_seed1,9,0,0.7944473028182983,0.5187591910362244,0.5901044011116028,9,0,0.012788176536560059,0.0,1.0,both_wrong,ambiguous_by_Bayes_MC
caltech101,16,1,test,1518,48,MMRL_caltech101_16shot_seed1,48,1,0.9999691247940063,0.0004035502206534147,0.9999496936798096,BayesMMRL_caltech101_16shot_seed1,48,1,0.9999911785125732,0.00012819436960853636,0.9999868273735046,48,1,4.7628418542444706e-07,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1519,48,MMRL_caltech101_16shot_seed1,48,1,0.9991550445556641,0.008200404234230518,0.9988401532173157,BayesMMRL_caltech101_16shot_seed1,48,1,0.9998468160629272,0.0017463603289797902,0.9997594356536865,48,1,9.900075383484364e-06,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1520,48,MMRL_caltech101_16shot_seed1,48,1,0.9999486207962036,0.0006668884307146072,0.9999256730079651,BayesMMRL_caltech101_16shot_seed1,48,1,0.999984860420227,0.00021673354785889387,0.9999790787696838,48,1,9.379291441291571e-07,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1521,48,MMRL_caltech101_16shot_seed1,48,1,0.7642028331756592,0.6338965892791748,0.5443859696388245,BayesMMRL_caltech101_16shot_seed1,9,0,0.5186753869056702,0.7598104476928711,0.04755502939224243,48,1,0.03128331899642944,0.5,0.5,MMRL_correct_Bayes_wrong,ambiguous_by_Bayes_MC
caltech101,16,1,test,1522,48,MMRL_caltech101_16shot_seed1,48,1,0.9999340772628784,0.0009044571779668331,0.9999226331710815,BayesMMRL_caltech101_16shot_seed1,48,1,0.9999756813049316,0.0003529429086484015,0.9999711513519287,48,1,1.2778036762028933e-06,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1523,49,MMRL_caltech101_16shot_seed1,49,1,0.9996746778488159,0.0032730423845350742,0.9994174242019653,BayesMMRL_caltech101_16shot_seed1,49,1,0.9996224641799927,0.00365964462980628,0.9992997646331787,49,1,8.653150871396065e-06,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1524,49,MMRL_caltech101_16shot_seed1,49,1,0.9996863603591919,0.0033600262831896544,0.9994890689849854,BayesMMRL_caltech101_16shot_seed1,49,1,0.9997289776802063,0.003037104383111,0.9996021389961243,49,1,7.244991138577461e-06,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1525,49,MMRL_caltech101_16shot_seed1,49,1,0.9998055100440979,0.00218518590554595,0.9996994137763977,BayesMMRL_caltech101_16shot_seed1,49,1,0.9998579025268555,0.0016645350260660052,0.999802827835083,49,1,4.13903035223484e-06,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1526,49,MMRL_caltech101_16shot_seed1,49,1,0.8319545984268188,0.7554939985275269,0.7562848925590515,BayesMMRL_caltech101_16shot_seed1,49,1,0.9072656631469727,0.481925904750824,0.8752323389053345,49,1,0.0351065993309021,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1527,49,MMRL_caltech101_16shot_seed1,49,1,0.9999077320098877,0.0010461315978318453,0.9998335242271423,BayesMMRL_caltech101_16shot_seed1,49,1,0.9999545812606812,0.0005621067248284817,0.999923050403595,49,1,1.2922100722789764e-06,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1528,49,MMRL_caltech101_16shot_seed1,49,1,0.8066738843917847,0.9429424405097961,0.7388526201248169,BayesMMRL_caltech101_16shot_seed1,49,1,0.8077645897865295,0.9180406332015991,0.7442278265953064,49,1,0.04226404428482056,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1529,49,MMRL_caltech101_16shot_seed1,49,1,0.9996306896209717,0.0039038807153701782,0.9994001984596252,BayesMMRL_caltech101_16shot_seed1,49,1,0.9997410178184509,0.0027387351728975773,0.99955153465271,49,1,5.445210263133049e-06,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1530,49,MMRL_caltech101_16shot_seed1,49,1,0.9998076558113098,0.002289537340402603,0.9997522830963135,BayesMMRL_caltech101_16shot_seed1,49,1,0.9998445510864258,0.0018442784203216434,0.9997724890708923,49,1,7.104827091097832e-06,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1531,49,MMRL_caltech101_16shot_seed1,49,1,0.9998956918716431,0.0012556540314108133,0.9998562932014465,BayesMMRL_caltech101_16shot_seed1,49,1,0.9999395608901978,0.0007616655202582479,0.99991774559021,49,1,1.8514692783355713e-06,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1532,49,MMRL_caltech101_16shot_seed1,49,1,0.9995525479316711,0.00482132937759161,0.9993645548820496,BayesMMRL_caltech101_16shot_seed1,49,1,0.9998282194137573,0.002002276014536619,0.9997450709342957,49,1,9.310897439718246e-06,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1533,49,MMRL_caltech101_16shot_seed1,49,1,0.9991236329078674,0.008601868525147438,0.9987578988075256,BayesMMRL_caltech101_16shot_seed1,49,1,0.9992743134498596,0.007343673147261143,0.9989331364631653,49,1,2.3319385945796967e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1534,49,MMRL_caltech101_16shot_seed1,49,1,0.9997265934944153,0.0029509158339351416,0.999548614025116,BayesMMRL_caltech101_16shot_seed1,49,1,0.9998767375946045,0.0014787076506763697,0.9998074173927307,49,1,4.959641955792904e-06,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1535,49,MMRL_caltech101_16shot_seed1,49,1,0.9993014335632324,0.007070666179060936,0.9989328980445862,BayesMMRL_caltech101_16shot_seed1,49,1,0.9985938668251038,0.0117208082228899,0.9973819851875305,49,1,9.230244904756546e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1536,49,MMRL_caltech101_16shot_seed1,49,1,0.9986016154289246,0.012864010408520699,0.99801105260849,BayesMMRL_caltech101_16shot_seed1,49,1,0.9990142583847046,0.009617713280022144,0.9986377358436584,49,1,4.8170797526836395e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1537,49,MMRL_caltech101_16shot_seed1,49,1,0.9991043210029602,0.007996754720807076,0.9983986020088196,BayesMMRL_caltech101_16shot_seed1,49,1,0.999663233757019,0.0034250507596880198,0.9994170069694519,49,1,1.0221730917692184e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1538,49,MMRL_caltech101_16shot_seed1,49,1,0.9997110962867737,0.0031102988868951797,0.999514102935791,BayesMMRL_caltech101_16shot_seed1,49,1,0.9997575879096985,0.002689806744456291,0.9996084570884705,49,1,7.035210728645325e-06,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1539,49,MMRL_caltech101_16shot_seed1,49,1,0.986876368522644,0.09032735228538513,0.9801105260848999,BayesMMRL_caltech101_16shot_seed1,49,1,0.9941746592521667,0.045899223536252975,0.992030143737793,49,1,0.001071382313966751,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1540,49,MMRL_caltech101_16shot_seed1,49,1,0.9998602867126465,0.0015923518221825361,0.9997645020484924,BayesMMRL_caltech101_16shot_seed1,49,1,0.9999063014984131,0.001101045636460185,0.9998409152030945,49,1,2.4940818548202515e-06,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1541,49,MMRL_caltech101_16shot_seed1,49,1,0.9997462630271912,0.0026608260814100504,0.9995536208152771,BayesMMRL_caltech101_16shot_seed1,49,1,0.9998224377632141,0.001977432519197464,0.9997056126594543,49,1,5.542067810893059e-06,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1542,49,MMRL_caltech101_16shot_seed1,49,1,0.9896725416183472,0.07573477923870087,0.9847583770751953,BayesMMRL_caltech101_16shot_seed1,49,1,0.9863383173942566,0.0975516065955162,0.9795696139335632,49,1,0.0005379170179367065,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1543,49,MMRL_caltech101_16shot_seed1,49,1,0.9997139573097229,0.003185768611729145,0.9995744824409485,BayesMMRL_caltech101_16shot_seed1,49,1,0.9997923970222473,0.0023601234424859285,0.9997009038925171,49,1,6.652204319834709e-06,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1544,49,MMRL_caltech101_16shot_seed1,49,1,0.9996961355209351,0.0030839175451546907,0.9994771480560303,BayesMMRL_caltech101_16shot_seed1,49,1,0.9998120665550232,0.0019781519658863544,0.9996659159660339,49,1,7.1784015744924545e-06,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1545,49,MMRL_caltech101_16shot_seed1,49,1,0.9994112253189087,0.005682118237018585,0.9989705085754395,BayesMMRL_caltech101_16shot_seed1,49,1,0.9995623230934143,0.004402166232466698,0.9992588758468628,49,1,8.265487849712372e-06,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1546,49,MMRL_caltech101_16shot_seed1,49,1,0.9996683597564697,0.003626165445894003,0.9994776844978333,BayesMMRL_caltech101_16shot_seed1,49,1,0.9998763799667358,0.001520503661595285,0.9998286366462708,49,1,5.430425517261028e-06,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1547,49,MMRL_caltech101_16shot_seed1,49,1,0.9993317723274231,0.006825439631938934,0.9989755749702454,BayesMMRL_caltech101_16shot_seed1,49,1,0.9998065829277039,0.002178552560508251,0.9996879696846008,49,1,6.7087821662425995e-06,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1548,49,MMRL_caltech101_16shot_seed1,49,1,0.9999171495437622,0.0009457303676754236,0.9998500347137451,BayesMMRL_caltech101_16shot_seed1,49,1,0.9999591112136841,0.0004963193205185235,0.9999266266822815,49,1,1.3968674466013908e-06,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1549,50,MMRL_caltech101_16shot_seed1,40,0,0.7776709198951721,0.6118320226669312,0.5777297019958496,BayesMMRL_caltech101_16shot_seed1,50,1,0.5342081189155579,0.7800902724266052,0.08919936418533325,50,1,0.010502815246582031,0.44999998807907104,0.550000011920929,MMRL_wrong_Bayes_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,1550,50,MMRL_caltech101_16shot_seed1,50,1,0.9998992681503296,0.0011741830967366695,0.9998435378074646,BayesMMRL_caltech101_16shot_seed1,50,1,0.9993414282798767,0.006476928014308214,0.9989460706710815,50,1,3.861216828227043e-05,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1551,50,MMRL_caltech101_16shot_seed1,50,1,0.9999865293502808,0.0001776392018655315,0.999978244304657,BayesMMRL_caltech101_16shot_seed1,50,1,0.9999587535858154,0.0004932418232783675,0.9999266862869263,50,1,2.183311153203249e-06,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1552,50,MMRL_caltech101_16shot_seed1,50,1,0.9998675584793091,0.0013481567148119211,0.9997408390045166,BayesMMRL_caltech101_16shot_seed1,50,1,0.9996422529220581,0.0032898238860070705,0.9992988109588623,50,1,1.911190338432789e-05,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,1553,50,MMRL_caltech101_16shot_seed1,50,1,0.999845027923584,0.0016490636626258492,0.999768853187561,BayesMMRL_caltech101_16shot_seed1,50,1,0.9992020726203918,0.0071830544620752335,0.9987887740135193,50,1,5.1155686378479004e-05,0.0,1.0,both_correct,easy_by_MMRL
